director_name,ceremony,year,category,outcome,original_language
Christopher Nolan,Robert Festival,2015.0,Robert,Nominated,en
Aida Begić,European Film Awards,2008.0,European Discovery of the Year,Nominated,bs
Nathan Hughes-Berry,"Colchester Film Festival, UK",2015.0,Best Short Film,Nominated,en
Jordana Spiro,Cucalorus Film Festival,2013.0,Festival Prize,Nominated,en
Richard Somes,Gawad Urian Awards,2014.0,Gawad Urian Award,Nominated,en
Miklós Lente,Canadian Film Awards,1978.0,Etrog,Won,en
Zachary Heinzerling,"Cinema Eye Honors Awards, US",2014.0,Cinema Eye Honors Award,Won,en
Robin Renucci,"César Awards, France",1986.0,César,Nominated,co
Jonas Alexander Arnby,Athens International Film Festival,2014.0,City of Athens Award,Won,da
Jade Hærem Aksnes,HollyShorts Film Festival,2017.0,Best International Short,Won,en
Freddie Francis,BAFTA Awards,1993.0,BAFTA Film Award,Nominated,en
Matthew Weiner,PGA Awards,2013.0,PGA Award,Nominated,en
Gustavo Salmerón,Spanish Actors Union,1997.0,Award of the Spanish Actors Union,Nominated,en
Johnny Depp,Scream Awards,2010.0,Scream Award,Nominated,en
Tom Hanks,"Golden Globes, USA",1999.0,Golden Globe,Nominated,en
Attila Till,Stockholm Film Festival,2011.0,Bronze Horse,Won,en
Peter Zinner,"Academy Awards, USA",1979.0,Oscar,Won,en
Ari Folman,Chlotrudis Awards,2015.0,Chlotrudis Award,Nominated,en
Tobias Lindholm,Robert Festival,2017.0,Robert,Won,da
Alex Schmidt,New York Festivals,2016.0,Silver World Medal,Won,de
Darren Ward,"Weekend of Fear, Nuremberg, Germany",2012.0,Golden Glibb,Won,en
Taylor Sheridan,Online Film Critics Society Awards,2017.0,OFCS Award,Won,en
Richard Linklater,Georgia Film Critics Association (GFCA),2015.0,GFCA Award,Nominated,en
Tomasz Wasilewski,Camerimage,2016.0,Golden Frog,Nominated,pl
Chang Tso-chi,Taipei Film Festival,2011.0,Festival Prize,Won,zh
Argyris Papadimitropoulos,FEST International Film Festival,2017.0,Jury Prize- Main Program,Won,el
Antonio Tublén,London Sci-Fi Film Festival,2014.0,Best Film,Won,da
Pouria Heidary Oureh,Noor Iranian Film Festival,2016.0,Best Documentary,Nominated,en
Paweł Pawlikowski,Polish Film Festival,2013.0,Golden Lion,Won,en
Steven Spielberg,"SFX Awards, UK",2003.0,SFX Award,Nominated,en
Youssef Delara,Sundance Film Festival,2012.0,Grand Jury Prize,Nominated,en
Michel Gondry,Sitges - Catalonian International Film Festival,2008.0,Best Film,Nominated,en
Tom Schroeder,SXSW Film Festival,2013.0,SXSW Grand Jury Award,Nominated,en
David Winning,Columbus International Film & Video Festival,2003.0,Honorable Mention,Won,en
Kenneth Branagh,Primetime Emmy Awards,2005.0,Primetime Emmy,Nominated,en
Jon Avnet,"Directors Guild of America, USA",2002.0,DGA Award,Nominated,en
Henrique Dantas,Cinema Brazil Grand Prize,2012.0,Cinema Brazil Grand Prize,Nominated,pt
Schiffer Pál,Locarno International Film Festival,1978.0,Prize of the Ecumenical Jury - Special Mention,Won,hu
Jacques Doillon,Cannes Film Festival,2004.0,France Culture Award,Won,fr
Wang Bing,Nantes Three Continents Festival,2012.0,Golden Montgolfiere,Won,en
Noah Baumbach,International Cinephile Society Awards,2010.0,ICS Award,Won,en
William Joyce,"Academy Awards, USA",2012.0,Oscar,Won,en
Lucy Walker,Berlin International Film Festival,2010.0,Amnesty International Film Prize,Won,en
Takashi Ishii,Kinema Junpo Awards,1993.0,Kinema Junpo Award,Won,ja
Buzz Kulik,Cannes Film Festival,1972.0,Palme d'Or,Nominated,en
Damián Szifrón,Cannes Film Festival,2014.0,Palme d'Or,Nominated,es
Erich Weiss,"Romy Gala, Austria",1991.0,Romy,Won,en
Bruce Timm,Daytime Emmy Awards,1993.0,Daytime Emmy,Nominated,en
Mel Brooks,Online Film & Television Association,1999.0,OFTA Television Award,Nominated,en
Cate Shortland,Film Critics Circle of Australia Awards,2013.0,FCCA Award,Nominated,en
Ivo Ferreira,Sophia Awards,2017.0,Sophia,Won,en
Patricio Guzmán,Doclisboa International Film Festival,2015.0,International Competition,Nominated,es
Christopher Doyle,Golden Bauhinia Awards,2003.0,Golden Bauhinia,Won,en
Luis Buñuel,BAFTA Awards,1974.0,BAFTA Film Award,Nominated,es
Damien O'Donnell,"Mediawave, Hungary",1998.0,Jury Award,Won,en
Yang Ik-joon,Karlovy Vary International Film Festival,2009.0,Netpac Award,Won,ko
Kim Ki-duk,Tallinn Black Nights Film Festival,2004.0,Audience Award,Won,ko
Nae Caranfil,Namur International Festival of French-Speaking Film,1998.0,Golden Bayard,Nominated,en
Robert Connolly,Berlin International Film Festival,2015.0,Crystal Bear,Nominated,en
Vincenzo Natali,Puchon International Fantastic Film Festival,2013.0,Best of Puchon,Nominated,en
Bradley Rust Gray,Rouen Nordic Film Festival,2004.0,Young Audience Award,Won,en
Michael Rittmannsberger,Show Me Shorts Film Festival,2013.0,Festival Award,Won,de
Andrew Stanton,Rondo Hatton Classic Horror Awards,2012.0,Rondo Statuette,Nominated,en
Joe Stauffer,New York City Horror Film Festival,2013.0,Best Cinematography,Won,en
Vimukthi Jayasundara,Cannes Film Festival,2011.0,C.I.C.A.E. Award,Nominated,en
Clenet Verdi-Rose,"River Bend Film Festival, US",2016.0,Blue Fish,Won,en
Renzo Kinoshita,Krakow Film Festival,1993.0,Special Mention,Won,en
Edoardo de Angelis,Italian National Syndicate of Film Journalists,2017.0,Silver Ribbon,Nominated,it
Gérard Depardieu,Primetime Emmy Awards,2003.0,Primetime Emmy,Nominated,en
Yonfan,Venice Film Festival,2009.0,Golden Lion,Nominated,cn
Alec Baldwin,Online Film Critics Society Awards,2004.0,OFCS Award,Nominated,en
Deniz Gamze Ergüven,"Lumiere Awards, France",2016.0,Lumiere Award,Nominated,en
Lech Kowalski,Venice Film Festival,2005.0,Venice Horizons Award,Won,en
Alejandro González Iñárritu,San Francisco Film Critics Circle,2014.0,SFFCC Award,Nominated,en
Paolo Sorrentino,Críticos de Cinema Online Portugueses Awards,2015.0,CCOP,Nominated,en
Abdellatif Kechiche,Polish Film Awards,2014.0,Eagle,Nominated,fr
Conrad E. Palmisano,World Stunt Awards,2008.0,Taurus Award,Nominated,en
Jaroslav Brabec,Czech Lions,2000.0,Czech Lion,Won,cs
Jason Reitman,Bodil Awards,2009.0,Bodil,Nominated,en
Xavier Dolan,Venice Film Festival,2013.0,Queer Lion,Nominated,fr
Kirk Browning,Primetime Emmy Awards,1957.0,Primetime Emmy,Nominated,en
Michael Lantieri,Online Film Critics Society Awards,2003.0,OFCS Award,Nominated,en
Marco Risi,Flaiano International Prizes,2009.0,Golden Pegasus,Won,it
Danny DeVito,Critics Choice Television Awards,2011.0,Critics' Choice Television Icon Award,Won,en
Noël Coward,Hugo Awards,1946.0,Hugo,Nominated,en
Lav Diaz,Cinemanila International Film Festival,2011.0,Grand Jury Prize,Won,tl
Phil Keoghan,Primetime Emmy Awards,2013.0,Primetime Emmy,Nominated,en
Eli Roth,Sitges - Catalonian International Film Festival,2013.0,Maria,Nominated,en
Johnny Depp,Bravo Otto,2007.0,Bravo Otto Germany,2nd place,en
Anatole Litvak,"Directors Guild of America, USA",1952.0,DGA Award,Nominated,en
Katarzyna Klimkiewicz,Edinburgh International Film Festival,2012.0,The Michael Powell Award for Best British Feature Film,Nominated,en
Gary Rydstrom,BAFTA Awards,2012.0,BAFTA Film Award,Nominated,en
Josef Hader,"Adolf Grimme Awards, Germany",2013.0,Adolf Grimme Award,Nominated,de
Jacques-Yves Cousteau,"Academy Awards, USA",1960.0,Oscar,Won,fr
Evgeny Afineevsky,New York International Independent Film & Video Festival,2009.0,Audience Award,Won,en
I.S. Johar,BAFTA Awards,1959.0,BAFTA Film Award,Nominated,hi
Adolfo Marsillach,Goya Awards,1990.0,Goya,Won,en
Ryan Gosling,Screen Actors Guild Awards,2016.0,Actor,Nominated,en
Rob Schneider,Razzie Awards,2011.0,Razzie Award,Nominated,en
Liv Ullmann,David di Donatello Awards,1975.0,David,Won,sv
Ridley Scott,Palm Springs International Film Festival,2001.0,Director's Achievement Award,Won,en
Jerrold Tarog,"FAP Awards, Philippines",2011.0,FAP Award,Won,en
Gregory Kirchhoff,Raindance Film Festival,2016.0,Discovery Award,Nominated,de
Alyona Zvantsova,Pacific Meridian International Film Festival of Asia Pacific Countries,2015.0,Audience Choice Award,Won,en
Warwick Thornton,Cinemanila International Film Festival,2009.0,Lino Brocka Award,Nominated,en
Michel Legrand,"Golden Globes, USA",1973.0,Golden Globe,Nominated,fr
Jonathan Cenzual Burley,Raindance Film Festival,2016.0,Jury Prize,Won,es
Laura Betti,Italian National Syndicate of Film Journalists,1975.0,Silver Ribbon,Nominated,en
Koji Enokido,Yokohama Film Festival,1989.0,Festival Prize,Won,ja
Alex Garland,Austin Film Critics Association,2015.0,Austin Film Critics Award,Nominated,en
Jane Anderson,Milan International Lesbian and Gay Film Festival,2016.0,Special Mention,Won,en
Trey Haley,Pan African Film Festival,2015.0,CAPRI Capital Partners Award,Won,en
François Ozon,International Online Cinema Awards (INOCA),2013.0,Halfway Award,Nominated,fr
R.J. Daniel Hanna,Offshoot Film Festival,2015.0,Jury Award,Won,en
Tom Skerritt,Western Heritage Awards,1999.0,Bronze Wrangler,Won,en
Cameron Crowe,PGA Awards,1997.0,PGA Award,Nominated,en
Nicole Kassell,Gotham Awards,2004.0,Gotham Independent Film Award,Nominated,en
Shaun Tan,Chicago International Children's Film Festival,2010.0,Animation Jury Award,Won,en
Peter Dalle,Lübeck Nordic Film Days,2004.0,"Audience Prize of the ""Lübecker Nachrichten""",Won,sv
Mami Sunada,Dubai International Film Festival,2011.0,Muhr AsiaAfrica Award,2nd place,ja
Agustí Villaronga,Sant Jordi Awards,1988.0,Sant Jordi,Won,es
Wim Wenders,St. Petersburg Message to Man Film Festival,2000.0,Special Award,Won,de
Ikuo Sekimoto,Yokohama Film Festival,1996.0,Special Prize,Won,ja
Anne Henderson,Genie Awards,1992.0,Genie,Won,en
Mikio Naruse,Kinema Junpo Awards,1956.0,Kinema Junpo Award,Won,ja
Sophie Deraspe,Stockholm Film Festival,2015.0,Best Documentary,Nominated,en
Fred Cavayé,"César Awards, France",2009.0,César,Nominated,fr
Paul Driessen,Ottawa International Animation Festival,1984.0,OIAF Award,Won,en
Emma Freeman,Tropfest,2002.0,1st Prize,Won,en
Jon Goldman,Expresion en Corto International Film Festival,2010.0,Special Jury Award,Won,en
Ann Hu,Golden Horse Film Festival,2000.0,Golden Horse Award,Won,en
Marco Martins,Coimbra Caminhos do Cinema Português,2006.0,Film Award,Won,pt
Kyzza Terrazas,Cartagena Film Festival,2012.0,Special Jury Prize,Won,en
Katie Couric,Daytime Emmy Awards,1998.0,Daytime Emmy,Won,en
Luke Randall,New Jersey International Festival,2009.0,Grand Prize,Won,en
Maryann DeLeo,CableACE Awards,1995.0,CableACE,Nominated,en
Alain Beigel,Paris Film Festival,1999.0,Grand Prix,Nominated,el
Mario Martone,"Golden Sacher Awards, Italy",1995.0,Golden Sacher,Won,it
Rudi Rosenberg,Argentinean Film Critics Association Awards,2017.0,Silver Condor,Nominated,fr
Duke Johnson,Indiewire Critics' Poll,2015.0,ICP Award,Nominated,en
Jamie Patterson,"Madrid International Film Festival, ES",2012.0,Festival Award,Won,en
Rúnar Rúnarsson,Cannes Film Festival,2011.0,Golden Camera,Nominated,is
Vahid Jalilvand,Reykjavik International Film Festival,2015.0,Golden Puffin,Won,fa
Vikas Bahl,Filmfare Awards,2015.0,Technical Award,Nominated,hi
Andrei Konchalovsky,Venice Film Festival,1984.0,Golden Lion,Nominated,en
Ilian Djeveleko ,Jihlava International Documentary Film Festival,2009.0,Silver Eye Award,Nominated,en
Éva Gárdos,Nantucket Film Festival,2001.0,Bubbling Under Award,Won,en
Hou Hsiao-hsien,Chlotrudis Awards,2016.0,Chlotrudis Award,Nominated,zh
Cheick Oumar Sissoko,Nantes Three Continents Festival,1986.0,Golden Montgolfiere,Nominated,en
Nadav Lapid,Jerusalem Film Festival,2011.0,Van Leer Group Foundation Award,Won,en
Steve Buscemi,Fantasporto,2008.0,Directors' Week Award,Won,en
Junya Sakino,SXSW Film Festival,2013.0,Audience Award,Nominated,en
Ethan Hawke,Denver Film Critics Society,2015.0,DFCS Award,Nominated,en
Jim Jarmusch,"National Society of Film Critics Awards, USA",1997.0,NSFC Award,3rd place,en
Robert Bresson,Berlin International Film Festival,1977.0,OCIC Award - Recommendation,Won,fr
Lee Rose,Humanitas Prize,1996.0,Humanitas Prize,Nominated,en
Roberto Fiesco,"Ariel Awards, Mexico",2016.0,Silver Ariel,Won,es
Alberto Sordi,Mar del Plata Film Festival,1968.0,Best Film,Nominated,it
Anne Sewitsky,Göteborg Film Festival,2015.0,Dragon Award,Nominated,no
Gulzar,Filmfare Awards,2015.0,Main Award,Nominated,hi
Sean Connery,Razzie Awards,2000.0,Razzie Award,Nominated,en
Takashi Ishii,Thessaloniki Film Festival,1992.0,Best Director,Won,ja
Chad Chenouga,"César Awards, France",2000.0,César,Nominated,en
Paul Newman,Online Film & Television Association,1999.0,OFTA Film Hall of Fame,Won,en
Wynter Rhys,Eerie Horror Fest,2016.0,Jury Award,Won,en
Michael Powell,Venice Film Festival,1948.0,Grand International Award,Nominated,en
Peter McDonald,Irish Film and Television Awards,2000.0,IFTA Award,Won,en
Anniken Hoel,Traverse City Film Festival,2017.0,Founders Prize,Won,en
Robin Wright,Chlotrudis Awards,2015.0,Chlotrudis Award,Nominated,en
Giorgio Serafini,Atlantic City Cinefest,2014.0,Festival Prize,Won,en
Shunji Iwai,Sundance Film Festival,2011.0,Grand Jury Prize,Nominated,ja
Martin Scorsese,Awards Circuit Community Awards,2016.0,ACCA,Nominated,en
Sean Gray,PGA Awards,2016.0,PGA Award,Nominated,en
Ian & Cooper,MTV Movie + TV Awards,2002.0,MTV Movie Award,Nominated,en
Quang Minh Hồ,Nantes Three Continents Festival,1987.0,Golden Montgolfiere,Nominated,vi
Catherine Martin,International Online Cinema Awards (INOCA),2013.0,Halfway Award,Nominated,en
Andrei Zaitsev,Krakow Film Festival,2007.0,Golden Dragon - Special Mention,Won,ru
Kelvin Tong,Puchon International Fantastic Film Festival,2010.0,Best of Puchon,Nominated,en
Baz Luhrmann,Las Vegas Film Critics Society Awards,2002.0,Sierra Award,Nominated,en
Roger Gual,ADIRCAE Awards,2003.0,ADIRCAE Award,Won,es
Riley Stearns,Sundance Film Festival,2013.0,Short Film Grand Jury Prize,Nominated,en
Rok Biček,Slovene Film Festival,2013.0,Vesna,Won,sl
Cesare Zavattini,David di Donatello Awards,1982.0,Luchino Visconti Award,Won,en
Thierry Michel,European Film Awards,1999.0,Special Mention,Won,fr
Paloma Aguilera Valdebenito,Rotterdam International Film Festival,2016.0,KNF Award,Nominated,en
Bimal Roy,Cannes Film Festival,1954.0,International Prize,Won,hi
Roy Andersson,Nordic Council,2008.0,Nordic Council's Film Prize,Won,sv
Richard Curtis,BAFTA Awards,1992.0,BAFTA TV Award,Nominated,en
Lee Unkrich,Las Vegas Film Critics Society Awards,2000.0,Sierra Award,Nominated,en
Vít Klusák,Brussels European Film Festival,2005.0,Golden Iris,Nominated,cs
Michael Dudok de Wit,Hamburg Film Festival,2016.0,Art Cinema Award,Nominated,en
Tommy Faircloth,Shock Stock,2017.0,Wizard of Words,Won,en
Uwe Boll,The Stinkers Bad Movie Awards,2006.0,Stinker Award,Won,en
Babak Anvari,Molins de Rei Horror Film Festival,2016.0,Jury Prize,Nominated,en
Joanna Davidovich,Barcelona International Film Festival,2014.0,El Rey Award,Won,en
Vasilis Vafeas,Thessaloniki Film Festival,1979.0,Hellenic Association of Film Critics Award - Honorable Mention,Won,en
John Woo,DVD Exclusive Awards,2003.0,DVD Premiere Award,Won,en
Wim Wenders,Melbourne International Film Festival,2014.0,People's Choice Award,Nominated,de
Marjane Satrapi,"Globes de Cristal Awards, France",2008.0,Globe de Cristal,Won,en
Will Vinton,Guinness World Record Award,1975.0,Guinness World Record,Won,en
Fendou Liu,Thessaloniki Film Festival,2004.0,FIPRESCI Prize,Won,zh
Alisa Khazanova,Pacific Meridian International Film Festival of Asia Pacific Countries,2009.0,Award from Vladivostok Mayor,Won,en
John Fawcett,Gemini Awards,2007.0,Gemini,Nominated,en
Seth Rogen,"Kids' Choice Awards, USA",2010.0,Blimp Award,Nominated,en
Mateo Gil,Fantasporto,2017.0,International Fantasy Film Award,Won,es
Peter Cattaneo,"New York International Children's Film Festival, US",2014.0,Grand Prize Short Film,Won,en
Masahiro Shinoda,Mainichi Film Concours,1972.0,Mainichi Film Concours,Won,ja
Valentí Figueres,Málaga Spanish Film Festival,2013.0,Silver Biznaga,Nominated,es
Eleanor Lindo,Directors Guild of Canada,2010.0,DGC Team Award,Nominated,en
Akiko Izumitani,Accolade Competition,2010.0,Best of Show,Won,en
Phil Collins,BMI Film & TV Awards,1988.0,Most Performed Song from a Film,Won,en
Amy Grappell,"Cinema Eye Honors Awards, US",2011.0,Cinema Eye Honors Award,Nominated,en
Deniz Gamze Ergüven,Women Film Critics Circle Awards,2015.0,WFCC Award,Nominated,en
Pieter Van Hees,Fantasia Film Festival,2000.0,Best Short Film,3rd place,en
Ron Krauss,"Writers Guild of America, USA",1997.0,WGA Award (TV),Nominated,en
Dominik Hartl,Max Ophüls Festival,2015.0,Best Short Film,Nominated,de
Heddy Honigmann,San Francisco International Film Festival,1997.0,Certificate of Merit,Won,en
Mamoru Hosoda,Sitges - Catalonian International Film Festival,2009.0,Best Animated Feature Film,Won,ja
Sol de Carvalho,Amiens International Film Festival,2002.0,Screenplay Creation Fonds,Won,pt
Drew Christie,Sundance Film Festival,2014.0,Short Film Grand Jury Prize,Nominated,en
Rupert Bryan,"New York City International Film Festival, US",2010.0,Festival Award,Won,en
Hải Ninh,Moscow International Film Festival,1975.0,Diploma,Won,vi
Eugenio Derbez,Walk of Fame,2016.0,Star on the Walk of Fame,Won,es
Carl Thibault,Central Florida Film Festival,2007.0,Festival Prize,Nominated,en
Elia Kazan,"Golden Globes, USA",1964.0,Golden Globe,Won,en
Gary Hawkins,"Oxford Film Festival, Mississippi, USA",2003.0,Jury Award,Won,en
Raúl Martínez Solares,"Ariel Awards, Mexico",1950.0,Silver Ariel,Nominated,es
Dana Adam Shapiro,International Documentary Film Festival of Navarra Punto de Vista,2006.0,Punto de Vista Grand Prize,Nominated,en
Carlos Siguion-Reyna,Gawad Urian Awards,1989.0,Gawad Urian Award,Nominated,en
Caroline Laskow,Tribeca Film Festival,2013.0,Jury Award,Nominated,en
René Vilbre,Molodist International Film Festival,1998.0,Best Film Award,Nominated,en
André Turpin,Ottawa International Short Film Festival,2015.0,Festival International du court-métrage de l'Outaouais,Won,fr
Anne Claire Poirier,Vancouver International Film Festival,1997.0,Best Documentary Feature,Won,en
Jiří Weiss,Venice Film Festival,1990.0,Golden Lion,Nominated,cs
Patrice Chéreau,Venice Film Festival,2005.0,Golden Lion,Nominated,fr
Rod Holcomb,Primetime Emmy Awards,1988.0,Primetime Emmy,Nominated,en
Jordi Wijnalda,Odense International Film Festival,2017.0,Best Short Film - International,Nominated,en
Luc Dardenne,Valladolid International Film Festival,2002.0,Golden Spike,Nominated,en
Michel Gauthier,Cannes Film Festival,1982.0,Palme d'Or - Best Short Film,Nominated,en
Haskell Wexler,"American Society of Cinematographers, USA",1990.0,ASC Award,Won,en
Axelle Ropert,Locarno International Film Festival,2016.0,Golden Leopard,Nominated,fr
Eduardo Coutinho,Cinema Brazil Grand Prize,2012.0,Cinema Brazil Grand Prize,Nominated,pt
Anthony DiBlasi,"Sun Valley Film Festival, US",2013.0,Best Short Film,Won,en
Kate Bush,Satellite Awards,2007.0,Satellite Award,Nominated,en
William Joyce,Santa Barbara International Film Festival,2011.0,Bruce Corwin Award,Nominated,en
Robert Festinger,"National Board of Review, USA",2001.0,NBR Award,Won,en
Yuri Ancarani,Locarno International Film Festival,2016.0,Special Jury Prize - Filmmakers of the Present,Won,en
Eugene Jarecki,Silverdocs Documentary Festival,2012.0,Honorable Mention,Won,en
Sam Lee,Hong Kong Film Awards,1999.0,Hong Kong Film Award,Nominated,en
Rob LaDuca,Daytime Emmy Awards,2008.0,Daytime Emmy,Nominated,en
Juan Diego Solanas,Cannes Film Festival,2005.0,Golden Camera,Nominated,en
Oliver Stoltz,Shanghai International TV Festival,2006.0,Magnolia Award,Nominated,en
Jaime Rosales,Verona Love Screens Film Festival,2008.0,Best Film,Won,es
Adrián Saba,Chicago International Film Festival,2012.0,Gold Hugo,Nominated,es
Gabriel Abrantes,Venice Film Festival,2011.0,Venice Horizons Award,Nominated,en
David Fincher,"Directors Guild of America, USA",2012.0,DGA Award,Nominated,en
Abderrahmane Sissako,International Online Cinema Awards (INOCA),2015.0,Halfway Award,Nominated,fr
Vetrimaran,Filmfare Awards South,2016.0,Filmfare Award - Tamil Film Industry,Won,ta
Ryan Gosling,Boston Society of Film Critics Awards,2006.0,BSFC Award,2nd place,en
Mike Aransky,Daytime Emmy Awards,2007.0,Daytime Emmy,Nominated,en
JR,The Stinkers Bad Movie Awards,1997.0,Stinker Award,Nominated,en
Janet Perlman,Zlín International Film Festival for Children and Youth,2001.0,Golden Slipper,Won,en
Edgardo Cozarinsky,Chicago International Film Festival,1973.0,Gold Hugo,Nominated,en
Mathieu Vadepied,"César Awards, France",2002.0,César,Nominated,fr
David Neves,Trieste Festival of Latin-American Cinema,1996.0,Jury Prize,Won,pt
Philip Hoffman,Chicago Film Critics Association Awards,2007.0,CFCA Award,Nominated,en
Catherine Martin,Awards Circuit Community Awards,2013.0,ACCA,2nd place,en
Marc Schlegel,Munich International Festival of Film Schools,2013.0,Luggi Waldleitner Award - Best Screenplay,Won,de
Fausto Brizzi,"Telegatto, Italy",2006.0,Telegatto,Won,it
Vincent D'Onofrio,Stockholm Film Festival,2005.0,Best Actor,Won,en
Boudewijn Koole,Liburnia Film Festival,2014.0,Festival Prize,Won,en
Kate Novack,News & Documentary Emmy Awards,2012.0,Emmy,Nominated,en
Luke Matheny,"Student Academy Awards, USA",2010.0,Gold Medal,Won,en
James Caan,Laurel Awards,1968.0,Golden Laurel,Nominated,en
Paul Mazursky,Kinema Junpo Awards,1976.0,Kinema Junpo Award,Won,en
Phil Volken,"Action on Film International Film Festival, USA",2007.0,Action on Film Award,Nominated,en
Gore Verbinski,Hollywood Film Awards,2003.0,Hollywood Movie of the Year,Won,en
Derek Frey,Crimson Screen Horror Film Fest,2016.0,Crimmy,Nominated,en
Walter C. Miller,Primetime Emmy Awards,1987.0,Primetime Emmy,Nominated,en
Robert Altman,Festróia - Tróia International Film Festival,1986.0,Golden Dolphin,Won,en
SABU,Walk of Fame,1960.0,Star on the Walk of Fame,Won,ja
Barbara Kopple,Primetime Emmy Awards,1995.0,Primetime Emmy,Nominated,en
Gianni Amelio,Italian National Syndicate of Film Journalists,1993.0,Silver Ribbon,Won,it
Joey Johnson,Tacoma Film Festival,2012.0,Local Audience Award,Won,en
T.C. Christensen,WorldFest Charleston,1993.0,Grand Award,Won,en
Marlon Brando,"Golden Globes, USA",1957.0,Golden Globe,Nominated,en
Ulrik Imtiaz Rolfsen,"Amanda Awards, Norway",2006.0,Best Debut,Nominated,no
Hugh Keays-Byrne,Alliance of Women Film Journalists,2012.0,EDA Special Mention Award,Nominated,en
Anthony Hopkins,Primetime Emmy Awards,1981.0,Primetime Emmy,Won,en
Erik Schmitt,Nashville Film Festival,2014.0,Best Narrative Short,Won,de
Carl Reiner,Primetime Emmy Awards,1995.0,Primetime Emmy,Won,en
Luís Filipe Rocha,Montréal World Film Festival,2007.0,Grand Prix des Amériques,Nominated,pt
Wayne Hope,Australian Academy of Cinema and Television Arts (AACTA) Awards,2015.0,AACTA Award,Nominated,en
Zhang Yimou,São Paulo International Film Festival,1999.0,Audience Award,Won,zh
Thomas L. Phillips,Cape Fear Independent Film Festival,2012.0,Best Drama,Nominated,en
Roberto Fiesco,Diosa de Plata,2014.0,Diosa de Plata,Won,es
Jeroen Krabbé,Emden International Film Festival,1998.0,Emden Film Award,Won,en
Rihanna,MTV Video Music Awards (VMA),2016.0,VMA,Won,en
Yôji Yamada,"Cinema Writers Circle Awards, Spain",2014.0,CEC Award,Nominated,ja
David Fincher,Boston Society of Film Critics Awards,2010.0,BSFC Award,Won,en
Alexandre Fuchs,Brooklyn International Film Festival,2007.0,Diane Seligman Award,Won,en
Michale Boganim,Palm Springs International ShortFest,2001.0,Student Award,2nd place,en
Goutam Ghose,"National Film Awards, India",1993.0,Silver Lotus Award,Won,en
Billy Wilder,"Writers Guild of America, USA",1960.0,WGA Award (Screen),Won,en
Dale Fabrigar,New Media Film Festival,2017.0,New Media Film Festival Award,Nominated,en
Rithy Panh,Ghent International Film Festival,2013.0,Special Mention,Won,en
Cheng Fen-fen,Taipei Film Festival,2010.0,Festival Prize,Nominated,zh
Prince Bagdasarian,Arpa International Film Festival,2013.0,Best Feature,Nominated,en
Richard Wilson,British Comedy Awards,1991.0,British Comedy Award,Won,en
Zoran Perisic,"Academy Awards, USA",1986.0,Oscar,Nominated,en
Paul Lynch,Gemini Awards,1995.0,Gemini,Nominated,en
Gulzar,Filmfare Awards,2011.0,Filmfare Award,Won,hi
Will Wissink,Festróia - Tróia International Film Festival,2000.0,Special Mention - First Works Section,Won,nl
Liam Galvin,"National Film Awards, UK",2017.0,National Film Award,Nominated,en
Federico Fellini,French Syndicate of Cinema Critics,1975.0,Critics Award,Won,it
Stephen Poliakoff,BAFTA Awards,2002.0,BAFTA TV Award,Nominated,en
Rishi Kapoor,"Stardust Awards, India",2017.0,Reader's Choice,Won,hi
Talmage Cooley,San Francisco Short Film Festival,2004.0,Best Short Film,Nominated,en
Lars von Trier,Chlotrudis Awards,2005.0,Chlotrudis Award,Nominated,da
Yared Zeleke,London Film Festival,2015.0,Sutherland Award,Nominated,am
Paco Plaza,Sitges - Catalonian International Film Festival,2009.0,Ben & Jerry's Award,Won,es
Jon Stewart,"Writers Guild of America, USA",2009.0,WGA Award (TV),Nominated,en
Jeppe Rønde,Robert Festival,2005.0,Robert,Won,da
Lav Diaz,Jeonju Film Festival,2012.0,Netpac Award,Won,tl
Nenad Dizdarević,Valencia Festival of Mediterranean Cinema,1994.0,Golden Palm,Won,bs
Børge Ring,Cannes Film Festival,1978.0,Jury Prize,Won,en
David Jacobson,Film Independent Spirit Awards,2003.0,John Cassavetes Award,Nominated,en
Ignacio Ferreras,British Animation Awards,2004.0,Public Favorite,Won,es
Tom McCarthy,Indiewire Critics' Poll,2015.0,ICP Award,Nominated,en
Giuseppe Capotondi,European Film Awards,2010.0,European Discovery of the Year,Nominated,it
Sólveig Anspach,Ghent International Film Festival,1999.0,Best Director,Won,fr
Huang Jianxin,Golden Rooster Awards,2015.0,Golden Rooster,Nominated,en
Peter Horton,"Directors Guild of America, USA",2006.0,DGA Award,Nominated,en
Mike Lenzini,Galaxy Film Awards,2016.0,Galaxy Film Award,Won,en
Don Murray,"Academy Awards, USA",1957.0,Oscar,Nominated,en
Fred Savage,"People's Choice Awards, USA",1990.0,People's Choice Award,Won,en
Scott Wheeler,Primetime Emmy Awards,2015.0,Primetime Emmy,Nominated,en
Felipe Bragança,Berlin International Film Festival,2017.0,Crystal Bear,Nominated,pt
Zhang Jiarui,Montréal World Film Festival,2003.0,Grand Prix des Amériques,Nominated,zh
Eran Riklis,Awards of the Israeli Film Academy,2012.0,Award of the Israeli Film Academy,Nominated,en
Orlando von Einsiedel,Cinema for Peace Awards,2015.0,Cinema for Peace Award,Won,en
Yuli Gusman,Sochi Open Russian Film Festival,2006.0,Grand Prize of the Festival,Nominated,ru
Dick Maas,"Golden and Platin Film, Netherlands",2010.0,Golden Film,Won,nl
