director_name,ceremony,year,category,outcome,original_language
Gavin Scott,"Writers Guild of America, USA",2002.0,WGA Award (TV),Nominated,en
Valerio Mastandrea,"Golden Globes, Italy",2010.0,Golden Globe,Nominated,it
Edith Carlmar,"Amanda Awards, Norway",1994.0,Amanda,Won,no
Peter Edlund,Warsaw International Film Festival,2014.0,Short Grand Prix,Nominated,en
Geir Hansteen Jorgensen,Stockholm Film Festival,1996.0,1km Film Award,Won,en
Shuhei Morita,"Academy Awards, USA",2014.0,Oscar,Nominated,ja
Derek Tsang,Hong Kong Film Awards,2017.0,Hong Kong Film Award,Nominated,en
Anne Pick,Columbus International Film & Video Festival,2008.0,Chris Award,Won,en
Elia Kazan,New York Film Critics Circle Awards,1947.0,NYFCC Award,Won,en
Michaël R. Roskam,Chlotrudis Awards,2013.0,Chlotrudis Award,Nominated,en
Sven Nykvist,"National Society of Film Critics Awards, USA",1989.0,NSFC Award,2nd place,en
Luca Guadagnino,Venice Film Festival,2015.0,Golden Lion,Nominated,en
William H. Macy,"Academy Awards, USA",1997.0,Oscar,Nominated,en
Danny Boyle,Writers' Guild of Great Britain,2011.0,Writers' Guild of Great Britain Award,Won,en
Henry Jaglom,Ashland Independent Film Festival,2006.0,Ashland Independent Film Award,Won,en
Manuel Abramovich,Karlovy Vary International Film Festival,2014.0,Best Documentary,Nominated,en
Yermek Shinarbayev,San Sebastián International Film Festival,1994.0,Special Mention,Won,en
Nikos Vergitsis,Chicago International Film Festival,1984.0,Gold Hugo,Nominated,el
Lee Chang-dong,Venice Film Festival,2002.0,Golden Lion,Nominated,ko
Anocha Suwichakornpong,QCinema International Film Festival,2016.0,Special Citation,Won,th
Shirley MacLaine,New York Film Critics Circle Awards,1983.0,NYFCC Award,Won,en
Derek Wayne Johnson,Golden Door International Film Festival of Jersey City,2014.0,Festival Award,Won,en
Jamie M. Dagg,Whistler Film Festival,2015.0,Best Director of a Borsos Film,Won,en
Max Kestner,Robert Festival,2005.0,Special Jury Prize,Won,da
Cris D'amato,Cinema Brazil Grand Prize,2017.0,Cinema Brazil Grand Prize,Nominated,pt
Pablo Fendrik,Cannes Film Festival,2008.0,Young Critics Award,Won,es
Montxo Armendáriz,Toulouse Cinespaña,2001.0,Student Jury Award,Won,en
Cristina Comencini,David di Donatello Awards,2008.0,David,Nominated,it
Julian Richards,Fantasporto,1997.0,Grand Prize of European Fantasy Film in Silver,Won,en
Bang Eun-jin,Korean Association of Film Critics Awards,1996.0,Korean Association of Film Critics Award,Won,ko
Erez Tadmor,Gloria Film Festival,2003.0,Jury Award,Won,en
Jehane Noujaim,Seattle Film Critics Awards,2014.0,Seattle Film Critics Award,Nominated,ar
Ilian Metev,Locarno International Film Festival,2017.0,Golden Leopard - Filmmakers of the Present,Won,bg
Farah Khan,Zee Cine Awards,2004.0,Technical Award,Nominated,hi
Todd Haynes,Chlotrudis Awards,2016.0,Chlotrudis Award,Won,en
Marcel Carné,Prix Louis Delluc,1938.0,Prix Louis Delluc,Won,fr
Yôji Yamada,Awards of the Japanese Academy,1981.0,Award of the Japanese Academy,Won,ja
Juan José Ortega,"Ariel Awards, Mexico",1989.0,Salvador Toscano Medal,Won,en
Steve Buscemi,Screen Actors Guild Awards,2011.0,Actor,Won,en
Kathy Bates,"American Comedy Awards, USA",1992.0,American Comedy Award,Nominated,en
Andrea Arnold,Stockholm Film Festival,2016.0,FIPRESCI Prize,Won,en
David Jason,"National Television Awards, UK",2004.0,National Television Award,Won,en
Erin Lee Carr,Montclair Film Festival (MFF),2015.0,New Jersey Films Competition,Nominated,en
Daniel Barone,Wild Rose Independent Film Festival,2007.0,WRIFF Award,Won,es
Brian Ackley,Cinema on the Bayou Film Festival,2016.0,Jury Prize,Nominated,en
Silvio Renoldi,Brazilia Festival of Brazilian Cinema,1968.0,Candango Trophy,Won,pt
Kurt Voss,Melbourne Underground Film Festival,2001.0,Special Jury Award,Won,en
Seth Rogen,Teen Choice Awards,2007.0,Teen Choice Award,Nominated,en
Klára Tasovská,Jihlava International Documentary Film Festival,2012.0,Best Czech Documentary,Won,cs
Alan Ball,Primetime Emmy Awards,2005.0,Primetime Emmy,Nominated,en
Austeja Urbaite,Lithuanian Film Awards,2016.0,Silver Crane,Won,en
Krzysztof Zanussi,Locarno International Film Festival,1973.0,Golden Leopard,Won,pl
Zana Briski,High Falls Film Festival,2004.0,Audience Award,Won,en
Nacho Vigalondo,"Cinema Writers Circle Awards, Spain",2009.0,CEC Award,Nominated,en
Janusz Zaorski,Locarno International Film Festival,1978.0,FIPRESCI Prize - Special Mention,Won,pl
Jack Gill,Screen Actors Guild Awards,2012.0,Actor,Nominated,en
Sterlin Harjo,Aspen Shortsfest,2005.0,Special Jury Award,Won,en
