director_name,ceremony,year,category,outcome,original_language
Marius Ivaškevičius,Lithuanian Film Awards,2008.0,Silver Crane,Nominated,en
Stathis Athanasiou,Saint-Petersburg Open Cinema,2008.0,Sandglass,Won,el
Jonathan Sanger,"Academy Awards, USA",1988.0,Oscar,Won,en
Ted Post,Western Heritage Awards,1961.0,Bronze Wrangler,Won,en
Nnegest Likké,African Movie Academy Awards,2016.0,Best Diaspora Feature,Nominated,en
Zam Salim,"BAFTA Awards, Scotland",2015.0,BAFTA Scotland Award,Nominated,en
Kirk De Micco,CinEuphoria Awards,2014.0,CinEuphoria,Nominated,en
Aki Kaurismäki,Cannes Film Festival,2016.0,Golden Coach,Won,fi
Thomas Bardinet,Brussels International Film Festival,1998.0,Crystal Star,Nominated,fr
Mehrdad Oskouei,CPH:DOX,2017.0,F:ACT Award,Nominated,fa
Tom Hanks,Broadcast Film Critics Association Awards,2016.0,Critics Choice Award,Nominated,en
Simon Groß,Odessa International Film Festival,2017.0,Golden Duke,Nominated,de
Filippa Freijd,Zlín International Film Festival for Children and Youth,2005.0,Golden Slipper,Won,sv
Jamie Rafn,Sarajevo Film Festival,2007.0,Prix UIP Sarajevo (European Short Film),Won,en
John Abraham,Awards of the International Indian Film Academy,2006.0,Popular Award,Nominated,ml
Enzo Muzii,Berlin International Film Festival,1968.0,Silver Berlin Bear,Won,en
David G. Croft,BAFTA Awards,1994.0,BAFTA TV Award,Nominated,en
Fabrizio Bentivoglio,"Golden Globes, Italy",1997.0,Golden Globe,Nominated,it
Ethan Hawke,MTV Movie + TV Awards,2014.0,MTV Movie Award,Nominated,en
Francis Ford,Prince of Asturias Awards,2015.0,Prince of Asturias Award,Won,en
Tom Hanks,Awards Circuit Community Awards,1995.0,ACCA,2nd place,en
Vangelis Serdaris,Thessaloniki Film Festival,1969.0,Hellenic Association of Film Critics Award,Won,el
Natalie Portman,Gold Derby Awards,2005.0,Gold Derby Award,Nominated,en
Till Nowak,Ghent International Film Festival,2005.0,Prix UIP Ghent (European Short Film),Won,en
Bob Fosse,Sant Jordi Awards,1978.0,Sant Jordi,Won,en
Hape Kerkeling,Bambi Awards,1991.0,Bambi,Won,de
Bonni Cohen,Cannes Film Festival,2017.0,Golden Eye,Nominated,en
Gerbert Rappaport,Cannes Film Festival,1954.0,Grand Prize of the Festival,Nominated,en
John Farrow,"Writers Guild of America, USA",1957.0,WGA Award (Screen),Won,en
Agustí Villaronga,"Ariel Awards, Mexico",2003.0,Silver Ariel,Won,es
Joel Lamangan,Star Awards for Movies,2006.0,Star Award,Won,en
Armando Iannucci,International Online Cinema Awards (INOCA),2010.0,INOCA,Won,en
Karin Junger,Nederlands Film Festival,2003.0,Golden Calf,Nominated,en
Clint Hutchison,"Action on Film International Film Festival, USA",2008.0,Action on Film Award,Won,en
Todd Waterman,Daytime Emmy Awards,2012.0,Daytime Emmy,Nominated,en
Lee De Forest,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Aleksandr Karpilovskiy,Zlín International Film Festival for Children and Youth,2013.0,Children's Jury Main Prize,Won,ru
Maya Newell,Sydney Film Festival,2015.0,Audience Award,2nd place,en
Diane Bell,Sundance Film Festival,2010.0,Alfred P. Sloan Feature Film Prize,Won,en
Dennis Lee,"Student Academy Awards, USA",2003.0,Silver Medal,Won,en
Zack Snyder,Rondo Hatton Classic Horror Awards,2013.0,Rondo Statuette,Nominated,en
Klemen Dvornik,New York City Short Film Festival,2006.0,Audience Award,Nominated,en
Sylvia Chang,Hong Kong Film Critics Society Awards,2016.0,HKFCS Award,Won,cn
Stacy Keach,Primetime Emmy Awards,1988.0,Primetime Emmy,Nominated,en
Rokhsareh Ghaemmaghami,Sundance Film Festival,2016.0,Audience Award,Won,en
Kathryn Bigelow,Mystfest,1990.0,Best Film,Nominated,en
Matt Chow,Hong Kong Film Awards,1998.0,Hong Kong Film Award,Nominated,cn
Jerry Kramer,Grammy Awards,1990.0,Grammy,Won,en
Chi Chang,Tokyo International Film Festival,1999.0,Asian Film Award,Won,zh
Kihachi Okamoto,Mar del Plata Film Festival,1965.0,Best Film,Nominated,ja
Matheus Nachtergaele,Cannes Film Festival,2008.0,Golden Camera,Nominated,pt
Gerd Kroske,Cinéma du Réel,2008.0,Special Mention,Won,de
Don Hertzfeldt,Sidewalk Film Festival,2000.0,Special Award,Won,en
Jimmy Goldblum,Atlanta Film Festival,2015.0,Jury Award,Nominated,en
Dick Richards,BAFTA Awards,1984.0,BAFTA Film Award,Nominated,en
Caroline Champetier,European Film Awards,2010.0,Carlo di Palma Award,Nominated,fr
Luca Guadagnino,Italian National Syndicate of Film Journalists,2014.0,Silver Ribbon,Nominated,en
Gianni Zanasi,FICE - Federazione Italiana Cinema d'Essai,2007.0,FICE Award,Won,en
Weijun Chen,Nuremberg International Human Rights Film Festival,2009.0,Open Eyes Jury Award,Nominated,en
Andrey Zvyagintsev,Cottbus Film Festival of Young East European Cinema,2003.0,Award of the Ecumenical Jury,Won,ru
Germinal Roaux,Swiss Film Prize,2005.0,Swiss Film Prize,Nominated,fr
Brian A Miller,Primetime Emmy Awards,2006.0,Primetime Emmy,Nominated,en
Corneliu Porumboiu,European Film Awards,2006.0,European Film Award,Nominated,ro
Yee Chin-Yen,Osaka Asian Film Festival,2015.0,Audience Award,Won,zh
Baltasar Kormákur,Valenciennes International Festival of Action and Adventure Films,2008.0,Grand Prize,Won,en
Rodolfo Brandão,Gramado Film Festival,1988.0,Golden Kikito,Nominated,en
Jade Castro,Gawad Urian Awards,2008.0,Gawad Urian Award,Won,en
Alex van Warmerdam,Vancouver International Film Festival,2015.0,Roger's People's Choice Award,Nominated,nl
Mark Alan Miller,Rondo Hatton Classic Horror Awards,2014.0,Rondo Statuette,Won,en
Max Bartoli,LA Shorts Awards,2017.0,Bronze Award,Won,fr
Jenna Fischer,Online Film & Television Association,2008.0,OFTA Television Award,Nominated,en
Rasmus Heisterberg,Bodil Awards,2017.0,Bodil,Won,da
Richard Linklater,Indiewire Critics' Poll,2014.0,ICP Award,Won,en
Roger Corman,"Academy of Science Fiction, Fantasy & Horror Films, USA",1984.0,President's Award,Won,en
Ian Lagarde,Gémeaux Awards,2016.0,Gémeaux,Nominated,en
Nicholas Greene,ImagineNative Film + Media Arts Festival,2011.0,Jury Award,Won,es
Kostadin Bonev,Brasov International Film Festival & Market,2016.0,Jury Prize,Won,en
Tommy Lee,Vancouver Film Critics Circle,2013.0,VFCC Award,Nominated,en
Gabriella Cristiani,BAFTA Awards,1989.0,BAFTA Film Award,Nominated,en
Mohsen Makhmalbaf,Golden Apricot Yerevan International Film Festival,2006.0,Lifetime Achievement Award,Won,en
Kang Woo-Suk,"Grand Bell Awards, South Korea",2004.0,Jury Award,Won,ko
Huseyin Karabey,Mar del Plata Film Festival,2014.0,Best Film,Won,tr
T.J. Martin,SXSW Film Festival,2011.0,Audience Award,Nominated,en
John Putch,HDFest,2006.0,Best Screenplay in a HD Feature,Won,en
Tudor Giurgiu,Cleveland International Film Festival,2016.0,George Gund III Memorial Central and Eastern European Film Competition,Nominated,ro
Douglas Trumbull,"Academy Awards, USA",1978.0,Oscar,Nominated,en
Jo Baier,Shanghai International TV Festival,2008.0,Magnolia Award,Nominated,de
José Luis Torres Leiva,Jeonju Film Festival,2006.0,JJ-Star Award,Nominated,es
Richard Eyre,Christopher Awards,2002.0,Christopher Award,Won,en
Chris Ordal,Santa Fe Film Festival,2009.0,Audience Award,Won,en
Fernando E. Solanas,Venice Film Festival,1985.0,Golden Lion,Nominated,es
Friz Freleng,Daytime Emmy Awards,1977.0,Daytime Emmy,Won,en
Joshua Brand,"Writers Guild of America, USA",2014.0,WGA Award (TV),Nominated,en
Marcelo Machado,"ACIE Awards, Brazil",2013.0,ACIE Award,Nominated,en
Christian Petzold,CinEuphoria Awards,2016.0,CinEuphoria,Won,de
Rick McFarland,Filmed in Utah Awards,2016.0,Filmed in Utah Award,Won,en
Stéphane LaFleur,Genie Awards,2012.0,Genie,Won,fr
Kirsten Sheridan,"Golden Globes, USA",2004.0,Golden Globe,Nominated,en
Kevin Newbury,"FilmQuest, US",2014.0,FilmQuest Cthulhu,Nominated,en
Daniela Thomas,Locarno International Film Festival,1998.0,Golden Leopard,Nominated,pt
Robert Redford,Screen Actors Guild Awards,1996.0,Life Achievement Award,Won,en
Oksana Bychkova,Nika Awards,2007.0,Nika,Nominated,ru
Quentin Tarantino,Online Film Critics Society Awards,2004.0,OFCS Award,Nominated,en
Luís Alves,CinEuphoria Awards,2012.0,CinEuphoria,Nominated,pt
Andreas Koefoed,Bodil Awards,2015.0,Bodil,Nominated,en
Andrew Thomas,CableACE Awards,1995.0,CableACE,Nominated,en
Kenji Uchida,Hawaii International Film Festival,2012.0,Halekulani Golden Orchid Award,Won,ja
Matt Riddlehoover,TLA Gaybies,2015.0,TLA Gaybie,Won,en
Julián Quintanilla,USA Film Festival,2017.0,Honorable Mention,Won,en
Manuel 'Fyke' Cinco,FAMAS Awards,1987.0,FAMAS Award,Nominated,en
Jon Stewart,Primetime Emmy Awards,2007.0,Primetime Emmy,Won,en
Adam McKay,Primetime Emmy Awards,2001.0,Primetime Emmy,Nominated,en
George Clooney,"Golden Globes, USA",1997.0,Golden Globe,Nominated,en
Paolo Benvenuti,Locarno International Film Festival,2000.0,Swissair/Crossair Special Prize,Won,it
Jehane Noujaim,Sheffield International Documentary Festival,2013.0,Tim Hetherington Award,Won,ar
Johnny Asuncion,Dances With Films,2008.0,Audience Award,Won,en
Ousmane Sembene,Carthage Film Festival,1966.0,Tanit d'Or,Won,fr
Christopher Doyle,Dallas-Fort Worth Film Critics Association Awards,2005.0,DFWFCA Award,Won,en
Vanessa Redgrave,"Golden Globes, USA",2003.0,Golden Globe,Nominated,en
Lauren Greenfield,KIDS FIRST! Film Festival,2008.0,KIDS FIRST! Best Award,Won,en
Jessica Sharzer,Angelus Awards Student Film Festival,2002.0,Excellence in Filmmaking Award,Won,en
Lynne Ramsay,BAFTA Awards,2013.0,BAFTA Film Award,Won,en
Joachim Lafosse,CPH PIX,2013.0,Politiken's Audience Award,Nominated,fr
Jason Spingarn-Koff,International Documentary Association,2014.0,IDA Award,Nominated,en
Jim Donovan,Mannheim-Heidelberg International Filmfestival,2015.0,New Creators Award Mannheim-Heidelberg,Nominated,en
Roman Coppola,"Writers Guild of America, USA",2013.0,WGA Award (Screen),Nominated,en
Maren Ade,"Newport International Film Festival, Rhode Island",2005.0,Jury Award,Won,de
Tommy Lee Jones,Dallas-Fort Worth Film Critics Association Awards,2012.0,DFWFCA Award,Won,en
Micheline Lanctôt,Genie Awards,1981.0,Special Achievement Genie,Won,fr
Emmanuelle Bercot,Cannes Film Festival,2015.0,Best Actress,Won,fr
Mark Osborne,Online Film & Television Association,2017.0,OFTA Film Award,Nominated,en
Nick Cannon,Black Reel Awards,2003.0,Black Reel,Nominated,en
Barry Levinson,Heartland Film,1984.0,Truly Moving Picture Award,Won,en
Ana Piterbarg,Miami Film Festival,2013.0,Grand Jury Prize,Won,en
Malu Mader,"Prêmio Contigo Cinema, Brazil",2007.0,Jury Award,Nominated,pt
Kathy Bates,Golden Schmoes Awards,2002.0,Golden Schmoes,Nominated,en
Michal Aviad,Jerusalem Film Festival,2016.0,Van Leer Group Foundation Award,Won,en
Chris LaMartina,Rondo Hatton Classic Horror Awards,2014.0,Rondo Statuette,Nominated,en
Christopher Nolan,"Empire Awards, UK",2011.0,Empire Award,Nominated,en
Kyoko Miyake,Sundance Film Festival,2017.0,Grand Jury Prize,Nominated,en
Tim Allen,"Golden Globes, USA",1996.0,Golden Globe,Nominated,en
Tom Berninger,Traverse City Film Festival,2013.0,Founders Prize,Won,en
Chris Menges,Raindance Film Festival,2001.0,Lifetime Achievement Award,Won,en
George Clooney,European Film Awards,2005.0,Screen International Award,Won,en
Thierry Lorenzi,Heartland Film Festival,2014.0,Festival Award for Short Films,Nominated,en
John Williams,"National Board of Review, USA",2001.0,Career Achievement Award,Won,en
Christopher Marshall,Accolade Competition,2017.0,Accolade Global Film Competiton,Won,en
Esther Rots,Transilvania International Film Festival,2009.0,FIPRESCI Prize,Won,nl
Stephan Lacant,Guadalajara International Film Festival,2014.0,PREMIO MAGUEY,Nominated,de
Neil Mandt,Newport Beach Film Festival,2006.0,Maverick Award,Won,en
Bertram Verhaag,Columbus International Film & Video Festival,1996.0,Bronze Plaque Award,Won,de
Nasser Taghvai,Locarno International Film Festival,1988.0,Bronze Leopard,Won,en
Florian Henckel von Donnersmarck,French Syndicate of Cinema Critics,2008.0,Critics Award,Won,de
John Ford,Venice Film Festival,1948.0,International Award,Won,en
Jeremiah Zagar,News & Documentary Emmy Awards,2012.0,Emmy,Nominated,en
Lee Hirsch,Encounters South African International Documentary Festival,2002.0,Audience Award,Won,en
Joel Lamangan,Gawad Urian Awards,1997.0,Gawad Urian Award,Nominated,en
Paul Thomas Anderson,Robert Festival,2009.0,Robert,Nominated,en
Nacho Vigalondo,Brussels International Festival of Fantasy Film (BIFFF),2012.0,Golden Raven,Nominated,en
Borislav Šajtinac,Chicago International Film Festival,1979.0,Gold Hugo,Nominated,sr
Pavel Chukhray,Karlovy Vary International Film Festival,2005.0,Crystal Globe,Nominated,ru
Phillip Rhee,The Stinkers Bad Movie Awards,1989.0,Stinker Award,Nominated,en
Anurag Kashyap,Asia Pacific Screen Awards,2010.0,Asia Pacific Screen Award,Nominated,hi
Luis Estrada,Valladolid International Film Festival,2000.0,Golden Spike,Nominated,es
Pepe Diokno,Tokyo International Film Festival,2014.0,Asian Future Best Film Award,Nominated,en
Renate Costa,Málaga Spanish Film Festival,2010.0,Silver Biznaga,Won,en
Bryan Forbes,BAFTA Awards,1963.0,BAFTA Film Award,Nominated,en
Julie Delpy,"Writers Guild of America, USA",2014.0,WGA Award (Screen),Nominated,en
Maria Bock,"Kosmorama, Trondheim Internasjonale Filmfestival",2016.0,Kanonprisen,Nominated,de
Hape Kerkeling,"TeleStar, Germany",1990.0,TeleStar,Nominated,de
Peter O'Toole,"Golden Globes, USA",1965.0,Golden Globe,Won,en
Jason Winer,Primetime Emmy Awards,2010.0,Primetime Emmy,Nominated,en
Cheech Marin,Grammy Awards,1974.0,Grammy,Won,en
Ewan McGregor,"BAFTA Awards, Scotland",1997.0,BAFTA Scotland Award,Won,en
Silvio Muccino,Golden Graals,2006.0,Golden Graal,Nominated,it
Alexis Michalik,Leeds International Film Festival,2014.0,Best New Director,Nominated,en
András Kovács,Locarno International Film Festival,1979.0,Ernest Artaria Award,Won,hu
José Luis Garci,"Cinema Writers Circle Awards, Spain",2001.0,CEC Award,Nominated,es
Raj Kapoor,Filmfare Awards,1962.0,Filmfare Award,Won,en
John Turturro,Bodil Awards,2004.0,Bodil,Nominated,en
Vincent Kok,Hong Kong Film Awards,2002.0,Hong Kong Film Award,Nominated,en
Robert Mulligan,"Directors Guild of America, USA",1972.0,DGA Award,Nominated,en
Kevin Spacey,Broadcast Film Critics Association Awards,1996.0,Critics Choice Award,Won,en
Guillermo del Toro,Goya Awards,2007.0,Goya,Nominated,en
Tom Tyrwhitt,Zlín International Film Festival for Children and Youth,2008.0,Best European Debut Film,Nominated,en
Sascha Zimmermann,Mexico International Film Festival,2013.0,Silver Palm Award,Won,de
Deniz Tortum,SXSW Film Festival,2013.0,Audience Award,Nominated,en
Johnny Symons,"Newport International Film Festival, Rhode Island",2002.0,Student Jury Award,Won,en
Lars von Trier,New York Film Critics Circle Awards,2011.0,NYFCC Award,3rd place,da
Neil Jones,"Tenerife International Film Festival, ES",2011.0,Best Director,Nominated,en
James Mangold,International Online Cinema Awards (INOCA),2017.0,Halfway Award,Nominated,en
Fung Chi-Keung,Hong Kong Film Awards,2013.0,Hong Kong Film Award,Nominated,cn
Ane Siderman,Bogota Film Festival,2012.0,Golden Precolumbian Circle,Nominated,pt
Thomas Cailley,IndieLisboa International Independent Film Festival,2011.0,Audience Award,Won,fr
Kevin Dayrit,Cinema One Originals Digital Film Festival,2012.0,Festival Prize,Nominated,en
Irina Yevteyeva,Moscow International Film Festival,2015.0,Russian Film Critics Award - Special Mention,Won,en
Joel Conroy,Celtic Film and Television Festival,2009.0,Bronze Torc Award,Won,en
Naoto Takenaka,Awards of the Japanese Academy,1992.0,Award of the Japanese Academy,Nominated,ja
Pascal Vuong,International 3D & Advanced Imaging Society's Creative Arts Awards,2014.0,Creative Arts Award,Won,en
Bradley Cooper,Awards Circuit Community Awards,2009.0,ACCA,Nominated,en
Tetsuo Shinohara,Montréal World Film Festival,2002.0,Grand Prix des Amériques,Nominated,ja
Rubaiyat Hossain,"International Film Festival for Peace, Inspiration and Equality",2012.0,Festival Award,Won,bn
Jakob Brossmann,"Austrian Film Award, AT",2016.0,Austrian Film Award,Won,en
Pier Paolo Pasolini,Italian National Syndicate of Film Journalists,1967.0,Silver Ribbon,Nominated,it
António Ferreira,Austin Film Festival,2010.0,Feature Film Award,Nominated,pt
John Williams,BMI Film & TV Awards,2006.0,BMI Film Music Award,Won,en
Gary Goddard,Fantasporto,1988.0,International Fantasy Film Award,Nominated,en
Jason Strouse,Austin Film Festival,2014.0,Jury Award,Nominated,en
Rob Meyer,First Run Festival,2007.0,Wasserman Award,2nd place,en
Guillem Morales,Miami Gay and Lesbian Film Festival,2001.0,Jury Award,Won,es
Jan Schomburg,Annonay International Festival of First Films,2012.0,Special Jury Prize,Won,de
Dr. Dre,Grammy Awards,2012.0,Grammy,Nominated,en
Jonathan Hua Lang Lim,WorldFest Houston,2008.0,Gold Award,Won,en
Danièle Thompson,"Lumiere Awards, France",2000.0,Lumiere Award,Won,fr
Franco Lolli,Angers European First Film Festival,2008.0,European Jury Award,Won,es
Caroline Link,Karlovy Vary International Film Festival,2002.0,FIPRESCI Prize,Won,de
David Ondaatje,Columbus International Film & Video Festival,1997.0,Bronze Plaque Award,Won,en
Alex Garland,"Academy of Interactive Arts & Sciences, USA",2011.0,Interactive Achievement Award,Nominated,en
Julio Médem,Athens International Film Festival,2000.0,Audience Award,Won,es
Abderrahmane Sissako,Abu Dhabi Film Festival,2014.0,Black Pearl Award,Nominated,fr
Tim Blake Nelson,Satellite Awards,1999.0,Special Achievement Award,Won,en
Li-Kong Hsu,PGA Awards,2001.0,PGA Award,Nominated,zh
Rebecca Cremona,Peloponnesian International Film Festival (Bridges),2015.0,Golden Pegasus,Won,mt
Bennett Miller,"Academy Awards, USA",2006.0,Oscar,Nominated,en
Martin Scorsese,"Directors Guild of America, USA",2005.0,DGA Award,Nominated,en
Germain McMicking,Australian Academy of Cinema and Television Arts (AACTA) Awards,2014.0,AACTA Award,Nominated,en
Todd Haynes,International Online Cinema Awards (INOCA),2003.0,INOCA,Won,en
Jessica Sonneborn,Rhode Island International Horror Film Festival,2014.0,Best Feature,Won,en
Hiromasa Yonebayashi,Jerusalem Film Festival,2015.0,Cinematheque Young Critics Club Award for Best Children's Film,Nominated,ja
Madonna,Blockbuster Entertainment Awards,1998.0,Blockbuster Entertainment Award,Nominated,en
Rob Bowman,Primetime Emmy Awards,1997.0,Primetime Emmy,Nominated,en
Manfredo Manfredi,Cannes Film Festival,1969.0,Palme d'Or - Best Short Film,Nominated,it
David Mallet,CableACE Awards,1984.0,ACE,Nominated,en
Leon Lai,Hong Kong Film Awards,2009.0,Hong Kong Film Award,Nominated,zh
Mark Beal,Lone Star Emmy Awards,2016.0,Lonestar Emmy,Nominated,en
Jan Egleson,American Indian Film Festival,2003.0,American Indian Movie Award,Nominated,en
Adrian Sitaru,Transilvania International Film Festival,2016.0,Romanian Days Award,Nominated,ro
Miguel Picazo,"Cinema Writers Circle Awards, Spain",1968.0,CEC Award,Won,es
Filip Marczewski,Chicago International Film Festival,2012.0,Gold Hugo,Nominated,pl
Adrián García Bogliano,Neuchâtel International Fantastic Film Festival,2015.0,Narcisse Award,Nominated,es
Terry Gilliam,"Order of Arts and Letters, France",2013.0,Knight of the Order of Arts and Letters,Won,en
Pedro Almodóvar,International Cinephile Society Awards,2017.0,ICS Award,Nominated,es
Xiaoxi Xu,MIX Mexico Festival de Cine y Video,2011.0,Premio MIX,Won,en
Peter Lorre,German Film Awards,1952.0,Certificate,Won,de
Michael De Mesa,"Golden Screen Awards, Philippines",2006.0,Golden Screen Award,Nominated,en
Tsai Ming-Liang,Asian Film Awards,2007.0,Asian Film Award,Nominated,zh
Kevin Spacey,TV Guide Awards,2014.0,TV Guide Award,Nominated,en
Kim ki,Karlovy Vary International Film Festival,2003.0,Crystal Globe,Nominated,en
Fred Kelemen,Gijón International Film Festival,1999.0,Grand Prix Asturias,Won,en
Gil Portes,"FAP Awards, Philippines",2011.0,FAP Award,Nominated,en
Natalie Portman,Razzie Awards,2000.0,Razzie Award,Nominated,en
Sergio Castellitto,Flaiano Film Festival,2002.0,Audience Award,Won,it
Jamie Foxx,MTV Movie + TV Awards,2005.0,MTV Movie Award,Nominated,en
David Moore,Santa Barbara International Film Festival,2007.0,Gold Vision Award,Won,en
David Turnley,NewFilmmakers Los Angeles,2013.0,NewFilmmakers Los Angeles Best of 2013 Awards,Won,en
Dan Riba,Annie Awards,2006.0,Annie,Nominated,en
Andy Serkis,"Indiana Film Journalists Association, US",2014.0,IFJA Award,Won,en
Jean-Pierre Mocky,Avoriaz Fantastic Film Festival,1982.0,Critics Award,Won,fr
Denzel Washington,Image Awards,1992.0,Image Award,Won,en
Chuck Jones,Walk of Fame,1995.0,Star on the Walk of Fame,Won,en
Lisa Cholodenko,Gay and Lesbian Entertainment Critics Association (GALECA),2015.0,Dorian Award,Nominated,en
Cláudia Varejão,Locarno International Film Festival,2009.0,Golden Pardino - Leopards of Tomorrow,Nominated,en
Maureen Bradley,Vancouver International Film Festival,2014.0,Best Emerging BC Filmmaker,Nominated,en
Semih Kaplanoğlu,Ankara International Film Festival,2005.0,Special Award of the Jury,Won,en
Edoardo Winspeare,Venice Film Festival,2003.0,Award of the City of Rome,Won,it
Mark Cousins,Karlovy Vary International Film Festival,2015.0,Best Documentary,Nominated,en
Charlie Lyne,Sundance Film Festival,2017.0,Short Film Grand Jury Prize,Nominated,en
Sebastián Silva,Paris Cinema,2009.0,Audience Award,Won,en
Thomas Stellmach,"Academy Awards, USA",1997.0,Oscar,Won,en
Kinji Fukasaku,Awards of the Japanese Academy,2000.0,Award of the Japanese Academy,Nominated,ja
Corneliu Porumboiu,Transilvania International Film Festival,2014.0,Best Romanian Film,Won,ro
Pablo Berger,International Online Cinema Awards (INOCA),2013.0,Halfway Award,Nominated,es
Claude Zidi,"César Awards, France",1985.0,César,Nominated,fr
Steve Buscemi,Philadelphia Film Festival,2005.0,American Independents Award,Won,en
Felix Van Groeningen,Bodil Awards,2014.0,Bodil,Nominated,nl
Philip Earnshaw,Directors Guild of Canada,2017.0,DGC Team Award,Nominated,en
Frank Darabont,Online Film Critics Society Awards,2000.0,OFCS Award,Nominated,en
Danny Boyle,Goya Awards,2010.0,Goya,Won,en
Yukihiko Tsutsumi,Jackson Hole Film Festival,2007.0,Cowboy Award,Won,ja
Gregory Nicotero,Primetime Emmy Awards,2012.0,Primetime Emmy,Nominated,en
Steven Spielberg,"Academy of Science Fiction, Fantasy & Horror Films, USA",1983.0,Saturn Award,Nominated,en
Koji Yakusho,Kinema Junpo Awards,1997.0,Kinema Junpo Award,Won,ja
Rainer Knepperges,Dresden Film Festival,2001.0,Best Short Film - Honorable Mention,Won,en
Yoon Seong-hyeon,Rotterdam International Film Festival,2011.0,Tiger Award,Nominated,ko
Peter Schreiner,"Diagonale, Austria",2010.0,Diagonale Award,Won,en
Tom Hardy,Gay and Lesbian Entertainment Critics Association (GALECA),2016.0,Dorian Award,Nominated,en
Mario O'Hara,Cinemalaya Independent Film Festival,2010.0,Balanghai Trophy,Nominated,en
Leon Narbey,New Zealand Film and TV Awards (I),1994.0,Film Award,Won,en
Danis Tanović,Sarajevo Film Festival,2001.0,Best First Feature,Won,bs
Bentley Dean,Camerimage,2010.0,Golden Frog,Nominated,en
Jean-Loup Felicioli,European Film Awards,2011.0,European Film Award,Nominated,fr
Tony Hardmon,Woodstock Film Festival,2011.0,Jury Prize,Won,en
Guy Freeman,BAFTA Awards,1999.0,BAFTA TV Award,Nominated,en
Xavi Giménez,Toulouse Cinespaña,2011.0,Student Jury Award,Won,en
Jim Parsons,Palm Springs International Film Festival,2017.0,Ensemble Cast Award,Won,en
Atom Egoyan,Genie Awards,1993.0,Genie,Nominated,en
Kwangmo Lee,Fribourg International Film Festival,1999.0,Don Quixote Award,Won,ko
Gunhild Enger,Hamburg International Short Film Festival,2014.0,Hamburg Short Film Award,Nominated,en
Dominique Choisy,Chéries-Chéris,2011.0,Grand Prize Chéries-Chéris,Nominated,fr
Jaime Rosales,Cannes Film Festival,2007.0,Un Certain Regard Award,Nominated,es
Tizuka Yamasaki,Gramado Film Festival,2005.0,Golden Kikito,Won,pt
Alan Alda,"Golden Globes, USA",1983.0,Golden Globe,Won,en
Bernardo Bertolucci,"Golden Globes, USA",1988.0,Golden Globe,Won,it
Shunya Ito,Montréal World Film Festival,1982.0,Jury Prize,Won,ja
Carlos Reygadas,Lima Latin American Film Festival,2012.0,APRECI Prize,Won,es
Lorraine Bracco,Los Angeles Film Critics Association Awards,1990.0,LAFCA Award,Won,en
Julian Fellowes,Broadcasting Press Guild Awards,2011.0,Broadcasting Press Guild Award,Won,en
Svetoslav Ovtcharov,Cairo International Film Festival,2010.0,FIPRESCI Prize,Won,en
Amani Martin,Sports Emmy Awards,2008.0,Emmy,Won,en
Linda Hawkins,Sundance Film Festival,2006.0,Grand Jury Prize,Nominated,en
Tamara Jenkins,Central Ohio Film Critics Association,2008.0,COFCA Award,2nd place,en
Philipp Stennert,German Film Awards,2013.0,Film Award in Gold,Nominated,de
Jada Pinkett Smith,Black Reel Awards,2005.0,Black Reel,Nominated,en
Jack Fisk,Online Film & Television Association,2008.0,OFTA Film Award,Won,en
Christian Larson,SXSW Film Festival,2014.0,Audience Award,Nominated,en
Mina Shum,Directors Guild of Canada,2016.0,DGC Team Award,Nominated,en
Caru Alves de Souza,L.A. Outfest,2012.0,Grand Jury Award,Nominated,pt
David Cronenberg,French Syndicate of Cinema Critics,2006.0,Critics Award,Won,en
Alec Figuracion,Cinema One Originals Digital Film Festival,2014.0,Festival Prize,Nominated,en
Dustin Nguyen,Golden Kite Awards,2015.0,Golden Kite Award,Won,vi
Joshua Marston,Hamptons International Film Festival,2011.0,Special Mention,Won,en
Daniel Scheinert,MTV Video Music Awards (VMA),2014.0,VMA,Won,en
Francisco J. Lombardi,Goya Awards,2008.0,Goya,Nominated,es
Alberto Sordi,David di Donatello Awards,1981.0,Golden Medal of the City of Rome,Won,it
Clenet Verdi-Rose,California Film Awards,2011.0,Silver Award,2nd place,en
Andy Lau,Hong Kong Film Awards,1992.0,Hong Kong Film Award,Nominated,cn
Zvonimir Berković,Pula Film Festival,1993.0,"Audience Award ""Golden Gate Pula""",Won,en
Noah Buschel,Austin Film Festival,2012.0,Feature Film Award,Won,en
Paul Serafini,Daytime Emmy Awards,2011.0,Daytime Emmy,Nominated,en
Jamie Foxx,BET Awards,2010.0,BET Award,Nominated,en
Paolo Sorrentino,Raindance Film Festival,2009.0,Audience Award,Won,en
Robert Hughes,Primetime Emmy Awards,2008.0,Primetime Emmy,Nominated,en
Pieter Verhoeff,Emden International Film Festival,2002.0,Emden Film Award,3rd place,en
Thomas Vincent,Berlin International Film Festival,1999.0,Golden Berlin Bear,Nominated,fr
Abbas Fahdel,Nyon Visions du Réel,2015.0,Grand Prix,Won,ar
Jon Jones,BAFTA Awards,2001.0,BAFTA TV Award,Nominated,en
María Novaro,"Ariel Awards, Mexico",1990.0,Silver Ariel,Won,es
Srdan Golubović,Milano International Film Festival Awards (MIFF Awards),2008.0,Best Director,Won,sr
