director_name,ceremony,year,category,outcome,original_language
Thomas Newman,Central Ohio Film Critics Association,2014.0,COFCA Award,Nominated,en
Karra Elejalde,Mestre Mateo Awards,2015.0,Mestre Mateo,Nominated,es
Helvécio Ratton,Miami Film Festival,2003.0,Special Mention,Won,pt
Anthony Wong,Seoul International Drama Awards,2016.0,Individual Award,Nominated,cn
Brad McGann,Gijón International Film Festival,1997.0,Grand Prix Asturias,Won,en
Rob Marshall,Online Film & Television Association,2003.0,OFTA Film Award,Nominated,en
Ed Radtke,Locarno International Film Festival,1999.0,Don Quixote Award - Special Mention,Won,en
Tom Hanks,The Streamy Awards,2013.0,Streamy Award,Won,en
Denzel Washington,Broadcast Film Critics Association Awards,2013.0,Critics Choice Award,Nominated,en
Jorge Coira,Chicago Latino Film Festival,2011.0,Audience Choice Award,Nominated,es
Francesca Archibugi,Italian National Syndicate of Film Journalists,1989.0,Silver Ribbon,Won,it
Arthur Penn,San Francisco International Film Festival,1996.0,Akira Kurosawa Award,Won,en
Carlos Carrera,Torino International Festival of Young Cinema,1991.0,C.I.C.A.E. Award,Won,es
Nanette Burstein,"Academy Awards, USA",2000.0,Oscar,Nominated,en
Jose Javier Reyes,Gawad Urian Awards,1998.0,Gawad Urian Award,Nominated,en
Traci Paige Johnson,Daytime Emmy Awards,2006.0,Daytime Emmy,Nominated,en
Alexis dos Santos,San Francisco International Lesbian & Gay Film Festival,2007.0,Best First Feature,Won,en
Aristomenis Tsirbas,Ottawa International Animation Festival,2008.0,Grand Prize,Won,en
Steven Soderbergh,Kansas City Film Critics Circle Awards,2000.0,KCFCC Award,Won,en
Woody Allen,David di Donatello Awards,1992.0,David,Nominated,en
Pen-Ek Ratanaruang,Williamsburg Brooklyn Film Festival,2000.0,Chameleon,Won,th
Dan Gilroy,Indiewire Critics' Poll,2014.0,ICP Award,2nd place,en
Samba Gadjigo,Cannes Film Festival,2015.0,Golden Eye,Nominated,en
Danny Boyle,Phoenix Film Critics Society Awards,2010.0,PFCS Award,Nominated,en
John Pasquin,Primetime Emmy Awards,1989.0,Primetime Emmy,Nominated,en
Jacques Becker,Italian National Syndicate of Film Journalists,1956.0,Silver Ribbon,Won,fr
Marc Terjung,"Romy Gala, Austria",2003.0,Romy,Won,de
Jannik Hastrup,Chicago International Children's Film Festival,2003.0,Adult's Jury Award,Won,da
Mary Wigmore,Los Angeles Film Festival,2012.0,Documentary Award,Nominated,en
Nan Triveni Achnas,Seattle International Film Festival,2002.0,Asian Trade Winds Special Jury Prize,Won,en
Doug Nichol,Grammy Awards,1999.0,Grammy,Nominated,en
Jan Švankmajer,Pilsen Film Festival,2006.0,Students Jury Award,Won,cs
Ciaran Foy,Puchon International Fantastic Film Festival,2012.0,Best of Puchon,Nominated,en
Marco Ferreri,Berlin International Film Festival,1980.0,Golden Berlin Bear,Nominated,it
Floris Kaayk,Puchon International Fantastic Film Festival,2011.0,Grand Prize for Short Film,Nominated,en
Paul Schrader,Cannes Film Festival,1988.0,Palme d'Or,Nominated,en
Luki Frieden,Max Ophüls Festival,2004.0,Max Ophüls Award,Nominated,en
Jaco Van Dormael,European Film Awards,1991.0,European Film Award,Won,fr
John Larroquette,Screen Actors Guild Awards,2009.0,Actor,Nominated,en
Michel Gondry,"Gopo Awards, Romania",2008.0,Gopos Award,Nominated,en
Goran Dević,Ljubljana International Film Festival,2009.0,Kingfisher Award,Won,hr
Timothy Quay,Sitges - Catalonian International Film Festival,1995.0,Best Film,Nominated,en
Kenji Mizoguchi,Kinema Junpo Awards,1937.0,Kinema Junpo Award,Won,ja
John Wynn,New York International Independent Film & Video Festival,2011.0,Short Film Award,Won,en
Liz Patrick,Daytime Emmy Awards,2016.0,Daytime Emmy,Nominated,en
Emilio Maillé,Chicago International Film Festival,1996.0,Certificate of Merit,Won,es
Leila Conners,Seattle International Film Festival,2016.0,Documentary Award,Nominated,en
Spike Jonze,Italian Online Movie Awards (IOMA),2014.0,IOMA,Won,en
Penelope Spheeris,Melbourne International Film Festival,2001.0,Most Popular Documentary,Won,en
Gianmarco Tognazzi,Italian National Syndicate of Film Journalists,2010.0,Silver Ribbon,Won,it
Andrew Scheinman,Film Independent Spirit Awards,1987.0,Independent Spirit Award,Nominated,en
Fernando Meirelles,Havana Film Festival,2002.0,FIPRESCI Prize,Won,pt
Jay Rosenblatt,San Francisco Film Critics Circle,2002.0,Special Citation,Won,en
Xavier Dolan,"César Awards, France",2017.0,César,Won,fr
JR,Teen Choice Awards,2008.0,Teen Choice Award,Nominated,en
Cesc Gay,Hong Kong International Film Festival,2016.0,SIGNIS Award,Nominated,es
Carlos César Arbeláez,San Sebastián International Film Festival,2010.0,Best New Director,Won,es
Gabriel Mascaro,Durban International Film Festival,2016.0,DIFF Award for Artistic Bravery,Won,pt
Wu Jing,Shanghai International Film Festival,2015.0,China Movie Channel Media Award,Nominated,zh
Quentin Lee,Torino International Gay & Lesbian Film Festival,2002.0,Best Feature Film,Nominated,en
Rachel Perkins,IF Awards,2001.0,IF Award,Nominated,en
Antonio Moreno,Walk of Fame,1960.0,Star on the Walk of Fame,Won,es
Sean Jourdan,Mexico International Film Festival,2015.0,Bronze Palm Award,3rd place,en
Sally Field,"Academy Awards, USA",1980.0,Oscar,Won,en
Alex Fegan,Arizona International Film Festival,2011.0,Festival Prize,Won,en
Tom Stoppard,Berlin International Film Festival,1999.0,Silver Berlin Bear,Won,en
Curtis Choy,San Francisco International Asian American Film Festival,2005.0,Jury Award,Won,en
Aldo Garay,Nantes Three Continents Festival,2002.0,Golden Montgolfiere,Nominated,en
Alan Alda,Gold Derby Awards,2005.0,Gold Derby TV Award,Nominated,en
Christophe Ruggia,Valladolid International Film Festival,1998.0,Golden Spike,Nominated,fr
Marina Spada,Torino International Festival of Young Cinema,1996.0,Prize of the City of Torino,2nd place,it
Jeremy Lutter,Leo Awards,2016.0,Leo,Nominated,en
Lárus Ýmir Óskarsson,Chicago International Film Festival,1991.0,Gold Hugo,Nominated,de
Asghar Farhadi,David di Donatello Awards,2012.0,David,Won,fa
Euros Lyn,Molodist International Film Festival,1997.0,Best Film Award,Won,en
Roseanne Liang,New Zealand International Film Festival,2017.0,Audience Award,Won,en
André Téchiné,"César Awards, France",1997.0,César,Nominated,fr
Jan Lenica,German Film Awards,1969.0,Film Award in Silver,Won,en
Sandrine Bonnaire,"César Awards, France",2000.0,César,Nominated,en
Bette Midler,Primetime Emmy Awards,1994.0,Primetime Emmy,Nominated,en
Stephen Fingleton,Writers' Guild of Great Britain,2016.0,Writers' Guild of Great Britain Award,Nominated,en
Hanns Christian Müller,German Film Awards,1984.0,Film Award in Gold,Won,de
Ramin Bahrani,Riga International Film Forum 'Arsenals',2008.0,InterFilm Jury Award,Won,en
Woody Allen,"Directors Guild of America, USA",1978.0,DGA Award,Won,en
Arend Steenbergen,Montevideo Film Festival for Children and Young People,2006.0,Best First Work,Won,nl
Volker Einrauch,Munich Film Festival,1996.0,Director's Promotional Award,Won,de
Heiner Lauterbach,"Tirana International Film Festival, AL",2013.0,Jury Award,Won,de
James T. Walker,Daytime Emmy Awards,1992.0,Daytime Emmy,Nominated,en
Gary Oldman,Awards Circuit Community Awards,2008.0,ACCA,Won,en
Wolfgang Groos,TIFF Kids International Film Festival,2013.0,Young People's Jury Award,Won,de
Emile Ardolino,"Directors Guild of America, USA",1984.0,DGA Award,Nominated,en
Mario Monicelli,"Capri, Hollywood",2006.0,Capri Legend Award,Won,it
Ronit Elkabetz,Awards of the Israeli Film Academy,2014.0,Award of the Israeli Film Academy,Nominated,he
Rian Johnson,Awards Circuit Community Awards,2012.0,ACCA,Nominated,en
Frank Pavich,"Cinema Eye Honors Awards, US",2015.0,Cinema Eye Audience Choice Prize,Nominated,en
Jim Mickle,Fangoria Chainsaw Awards,2014.0,Chainsaw Award,3rd place,en
Paris Barclay,"Directors Guild of America, USA",1999.0,DGA Award,Won,en
Jocelyn Moorhouse,Mill Valley Film Festival,2015.0,Audience Award,2nd place,en
Maren Ade,Bavarian Film Awards,2017.0,Bavarian Film Award,Won,de
Sigrid Andrea Bernardo,Osaka Asian Film Festival,2014.0,Grand Prix,Nominated,tl
Karin Junger,Berlin International Film Festival,2004.0,Golden Berlin Bear,Nominated,en
Pietro Reggiani,Tribeca Film Festival,2005.0,Jury Award,Nominated,it
Pedro Almodóvar,Italian National Syndicate of Film Journalists,1998.0,Silver Ribbon,Won,es
Katarzyna Roslaniec,Taipei Film Festival,2013.0,International New Talent Competition - Grand Prize,Nominated,pl
Christopher Jarvis,George Lindsey UNA Film Festival,2010.0,Gold Lion,Won,en
Salma Hayek,Online Film & Television Association,2009.0,OFTA Television Award,Nominated,en
Emilio Fernández,"Ariel Awards, Mexico",1946.0,Golden Ariel,Nominated,en
Abby Mann,Primetime Emmy Awards,1973.0,Primetime Emmy,Nominated,en
Hong Sang-soo,Los Angeles Film Festival,2017.0,Special Jury Prize,Won,ko
Nathalie Percillier,Berlin International Film Festival,1997.0,Teddy,Won,en
Ron Howard,Satellite Awards,2008.0,Satellite Award,Nominated,en
Elias Demetriou,Athens Outview Film Festival,2016.0,Festival Prize,Won,en
Giuseppe Tornatore,Italian National Syndicate of Film Journalists,2010.0,Silver Ribbon of the Year,Won,it
Veronika Franz,Venice Film Festival,2014.0,Venice Horizons Award,Nominated,de
Todd Haynes,Cannes Film Festival,2015.0,Palme d'Or,Nominated,en
Kyra Sedgwick,Primetime Emmy Awards,2009.0,Primetime Emmy,Nominated,en
Peter Kosminsky,BAFTA Awards,2000.0,Alan Clarke Award,Won,en
Michael Haneke,Dublin Film Critics Circle Awards,2012.0,DFCC,Won,de
Robert Drew,Primetime Emmy Awards,1969.0,Emmy,Won,en
Johnny Depp,Cannes Film Festival,1997.0,Palme d'Or,Nominated,en
Drew Barrymore,Young Artist Awards,1987.0,Young Artist Award,Nominated,en
David Lynch,"Writers Guild of America, USA",1987.0,WGA Award (Screen),Nominated,en
Diane Keaton,Awards Circuit Community Awards,1996.0,ACCA,Nominated,en
Lisa Cholodenko,Humanitas Prize,2010.0,Humanitas Prize,Nominated,en
Daniel Scheinert,Las Vegas Film Critics Society Awards,2016.0,Sierra Award,Nominated,en
Lise Birk Pedersen,Sheffield International Documentary Festival,2012.0,EDA Award,Nominated,en
Maya Vitkova,Rotterdam International Film Festival,2014.0,Tiger Award,Nominated,bg
Woody Allen,BAFTA Awards,2014.0,BAFTA Film Award,Nominated,en
Trey Edward Shults,Los Angeles Film Critics Association Awards,2016.0,New Generation Award,Won,en
Johnny Depp,Gold Derby Awards,2015.0,Gold Derby Award,Nominated,en
The Chau Ngo,German Camera Award,2004.0,German Camera Award,Nominated,en
Alvaro Ron,Galaxy Film Awards,2016.0,Galaxy Film Award,Won,en
Hayao Miyazaki,Amsterdam Fantastic Film Festival,2003.0,Silver Scream Award,Won,ja
Mijke de Jong,Lisbon & Estoril Film Festival,2007.0,Golden Nau,Won,en
Jean-Charles Fitoussi,Torino Film Festival,2002.0,CinemAvvenire Award,Won,fr
Willard Carroll,Association for Library Service to Children,2002.0,Andrew Carnegie Medal,Won,en
Amanda Kernell,Venice Film Festival,2016.0,Label Europa Cinemas,Won,sv
János Erdélyi,Mannheim-Heidelberg International Filmfestival,1996.0,International Independent Award,Nominated,en
Catherine Bainbridge,"Canadian Screen Awards, CA",2016.0,Canadian Screen Award,Nominated,en
Matt Weinglass,One-Reeler Short Film Competition,2017.0,Special Mention,Won,en
Gennaro Nunziante,Italian National Syndicate of Film Journalists,2007.0,Silver Ribbon,Nominated,it
Arne Sucksdorff,Berlin International Film Festival,1954.0,OCIC Award - Special Mention,Won,en
Dick Clement,Primetime Emmy Awards,1998.0,Primetime Emmy,Nominated,en
Micha X. Peled,Amsterdam International Documentary Film Festival,2011.0,Oxfam Global Justice Award,Won,en
Jacob Tierney,Genie Awards,2005.0,Genie,Nominated,en
Phil Keoghan,Critics Choice Television Awards,2012.0,Critics' Choice TV Award,Nominated,en
Bret Haaland,Primetime Emmy Awards,2012.0,Primetime Emmy,Won,en
Antonio Mercero,Miami Hispanic Film Festival,2000.0,Golden Egret,Won,es
Darren Press,Orlando Film Festival,2012.0,Best Director,Won,en
Daniel Attias,Online Film & Television Association,2011.0,OFTA Television Award,Nominated,en
Ang Lee,Broadcast Film Critics Association Awards,2013.0,Critics Choice Award,Nominated,en
Stephen Fry,British Comedy Awards,2007.0,British Comedy Award,Nominated,en
Michael Rymer,Sedona International Film Festival,2011.0,Audience Choice,2nd place,en
Steven Spielberg,London Critics Circle Film Awards,1999.0,ALFS Award,Nominated,en
David Heinz,Cleveland International Film Festival,2017.0,Best American Independent Feature Film,Won,en
Hattie Dalton,Zurich Film Festival,2010.0,Golden Eye,Nominated,en
Rob Meyer,Austin Film Festival,2007.0,Audience Award,Won,en
Federico Godfrid,Gramado Film Festival,2017.0,Golden Kikito,Won,en
Kamal,"Cinema Express Awards, IN",1995.0,Cinema Express Award - Tamil Film Industry,Won,ml
Bruce Sinofsky,Primetime Emmy Awards,1997.0,Primetime Emmy,Nominated,en
Corey Feldman,"Academy of Science Fiction, Fantasy & Horror Films, USA",1985.0,Saturn Award,Nominated,en
René Clément,Blue Ribbon Awards,1954.0,Blue Ribbon Award,Won,fr
Leonardo Pieraccioni,Hamptons International Film Festival,1997.0,Audience Award,Won,it
Mario O'Hara,FAMAS Awards,1979.0,FAMAS Award,Nominated,en
Zhang Yuan,Pacific Meridian International Film Festival of Asia Pacific Countries,2006.0,Jury Award,Won,zh
Tom Owens,Annie Awards,2011.0,Annie,Nominated,en
Álex de la Iglesia,Brussels International Festival of Fantasy Film (BIFFF),2014.0,Pegasus Audience Award,Won,es
Per Fly,Robert Festival,2006.0,Robert,Nominated,da
Ellen Burstyn,Kansas City Film Critics Circle Awards,2000.0,KCFCC Award,Won,en
Per Oscarsson,Cannes Film Festival,1966.0,Best Actor,Won,en
Gérard Depardieu,"César Awards, France",2011.0,César,Nominated,en
Steph Green,Valladolid International Film Festival,2013.0,Silver Spike,Won,en
Lotte Reiniger,German Film Awards,1972.0,Honorary Award,Won,en
Madonna,Brit Awards,2006.0,Brit,Nominated,en
Ang Lee,"Academy Awards, USA",2006.0,Oscar,Won,en
Robert Bolt,BAFTA Awards,1963.0,BAFTA Film Award,Won,en
Hendrick Dusollier,Lyon Festival of New Generation Cinema,2004.0,Best Short Film,Nominated,en
Pieter Kuijpers,"Picture and Sound Awards, Netherlands",2008.0,Picture and Sound Award,Nominated,nl
Alfred Hitchcock,Cannes Film Festival,1946.0,Grand Prize of the Festival,Nominated,en
Prime Cruz,QCinema International Film Festival,2016.0,Pylon Award,Won,en
Želimir Gvardiol,Chicago International Film Festival,1995.0,Certificate of Merit,Won,en
Yuri Ancarani,Hamburg International Short Film Festival,2013.0,Hamburg Short Film Award,Nominated,en
Don Hertzfeldt,Arizona International Film Festival,2012.0,Reel Frontier Special Jury Award,Won,en
Kasi Brown,FirstGlance Film Fest Hollywood,2014.0,Best of the Fest,Won,en
Raphael Alvarez,Cinema Brazil Grand Prize,2011.0,Audience Award,Won,en
Zhang Yuan,Locarno International Film Festival,1993.0,Golden Leopard,Nominated,zh
Lance Edmands,Montréal Festival of New Cinema,2013.0,Louve d'Or,Nominated,en
Andrey Zvyagintsev,Warsaw International Film Festival,2011.0,Short Grand Prix,Nominated,ru
Diogo Costa Amarante,"DocsBarcelona, ES",2007.0,Catalan Day,Nominated,en
Pavel Kostomarov,Nika Awards,2008.0,Nika,Nominated,en
Chris Rock,Primetime Emmy Awards,2009.0,Primetime Emmy,Won,en
Paul Negoescu,Transilvania International Film Festival,2016.0,Romanian Days Award,Nominated,en
Walter Matthau,BAFTA Awards,1977.0,BAFTA Film Award,Nominated,en
Ian McCrudden,Grammy Awards,2010.0,Grammy,Nominated,en
Courteney Cox,Screen Actors Guild Awards,2003.0,Actor,Nominated,en
Daniel Tinayre,Berlin International Film Festival,1961.0,C.I.D.A.L.C. Award,Won,en
Brad Turner,Gemini Awards,2004.0,Gemini,Won,en
Erik Clausen,Stockholm Film Festival,2000.0,FIPRESCI Prize,Won,da
Danny Cannon,"Sci-Fi Universe Magazine, USA",1995.0,Universe Reader's Choice Award,Won,en
Li Zhang,Asia-Pacific Film Festival,2006.0,Best Cinematography,Won,en
Michael Polish,Tribeca Film Festival,2009.0,Jury Award,Nominated,en
Nikki Reed,Film Independent Spirit Awards,2004.0,Independent Spirit Award,Nominated,en
Jérôme Maison,"New York Film Critics, Online",2005.0,NYFCO Award,Won,fr
Szabolcs Hajdu,Cannes Film Festival,2006.0,C.I.C.A.E. Award,Nominated,hu
János Edelényi,Stony Brook Film Festival,2016.0,Opening Night Film Award,Won,en
Maciej Pieprzyca,Avanca Film Festival,2003.0,Special Mention - Feature Film,Won,en
S. Epatha Merkerson,Black Reel Awards,2013.0,Black Reel,Nominated,en
Jodie Foster,"Golden Globes, USA",1977.0,Golden Globe,Nominated,en
Riri Riza,Asia-Pacific Film Festival,2006.0,Special Jury Award,Won,id
Adolfo Alix Jr.,"Golden Screen Awards, Philippines",2008.0,Golden Screen Award,Nominated,en
Fernando Meirelles,Cuiabá Film and Video Festival,1999.0,Coxiponé Award,Won,pt
Ken Loach,Locarno International Film Festival,2016.0,Variety Piazza Grande Award,Nominated,en
Walter Salles,London Film Festival,2015.0,Grierson Award,Nominated,en
Martin Rath,Chicago International Film Festival,2012.0,Gold Hugo,Nominated,en
Wong Kar-wai,Film Independent Spirit Awards,1998.0,Independent Spirit Award,Nominated,cn
Rolf de Heer,Paris Film Festival,2003.0,Press Award,Won,en
Antonin Svoboda,Max Ophüls Festival,2007.0,Max Ophüls Award,Nominated,de
50 Cent,Grammy Awards,2010.0,Grammy,Won,en
Park Heung-sik,Torino Film Festival,2007.0,FIPRESCI Prize,Won,ko
Aleksandr Adabashyan,David di Donatello Awards,1988.0,David,Nominated,en
Brian De Palma,The Stinkers Bad Movie Awards,2002.0,Stinker Award,Nominated,en
Kevin Kline,BAFTA Awards,1989.0,BAFTA Film Award,Nominated,en
Fernando Urdapilleta,Chéries-Chéris,2015.0,Grand Prize Chéries-Chéris,Nominated,en
Jo Baier,Baden-Baden TV Film Festival,2007.0,3Sat Audience Award,Nominated,de
Jiang Wen,Cannes Film Festival,2000.0,Palme d'Or,Nominated,zh
Hayao Miyazaki,Venice Film Festival,2008.0,Mimmo Rotella Foundation Award,Won,ja
Benjamin Meyer,Idyllwild International Festival of Cinema,2016.0,Grand Jury Award,Nominated,en
Victoria Mahoney,Black Reel Awards,2013.0,Black Reel,Nominated,en
Kelly Anderson,News & Documentary Emmy Awards,2005.0,Emmy,Nominated,en
Alfredo Sternheim,Gramado Film Festival,1975.0,Golden Kikito,Nominated,pt
Pete Docter,Alliance of Women Film Journalists,2009.0,EDA Award,Won,en
Armando Bo,Southeastern Film Critics Association Awards,2014.0,SEFCA Award,2nd place,es
Mamoru Oshii,Annie Awards,2005.0,Annie,Nominated,ja
Kaneto Shindô,Moscow International Film Festival,1999.0,Golden St. George,Won,ja
