director_name,ceremony,year,category,outcome,original_language
Joe Castro,"Independent Filmmakers Showcase IFS Film Festival, US",2016.0,Vanguard Award,Won,en
Stan Dragoti,Paris Film Festival,1990.0,Best Actor,Won,en
Dusty Mancinelli,Slamdance Film Festival,2016.0,Grand Jury Prize,Won,en
Sara Eustáquio,Fameus International Film Festival,2016.0,Silver Award,Won,en
Michel Boujenah,"César Awards, France",2004.0,César,Nominated,fr
David Reiss-Andersen,Genie Awards,2002.0,Genie,Nominated,no
Rubaiyat Hossain,International Family Film Festival,2012.0,Film Award,Nominated,bn
Holger Ernst,Carrousel International du Film,2005.0,Audience Camério,Won,en
Kip Koenig,Gold Derby Awards,2007.0,Gold Derby TV Award,Nominated,en
Eliza Hittman,Indiewire Critics' Poll,2014.0,ICP Award,Nominated,en
Debra Granik,Memphis Indie Film Festival,2014.0,Indie Memphis Competiton,Won,en
Ellen Burstyn,Critics Choice Television Awards,2014.0,Critics' Choice TV Award,Nominated,en
Edward Yang,Singapore International Film Festival,1992.0,Silver Screen Award,Won,zh
Lucien Castaing-Taylor,Locarno International Film Festival,2012.0,FIPRESCI Prize,Won,en
Miguel Hermoso,Huelva Latin American Film Festival,1996.0,Golden Colon,Won,en
Mike Leigh,BAFTA Awards,2005.0,Alexander Korda Award for Best British Film,Nominated,en
Eileen Hofer,Dubai International Film Festival,2009.0,Muhr Arab Award,Nominated,en
Neele Leana Vollmar,Drama Short Film Festival,2004.0,2nd Prize,Won,de
Charles S. Dutton,Image Awards,1994.0,Image Award,Won,en
Ang Lee,AACTA International Awards,2013.0,AACTA International Award,Nominated,en
Amirhossein Asgari,Heartland Film Festival,2015.0,Best Premiere,Won,en
Marlon Rivera,Hong Kong International Film Festival,2012.0,Golden Firebird Award,Nominated,tl
Sabrina Greve,"SESC Film Festival, Brazil",2003.0,Audience Award,Won,pt
Philip Seymour Hoffman,Dallas-Fort Worth Film Critics Association Awards,2007.0,DFWFCA Award,2nd place,en
Dennis Overeem,Los Angeles Cinefest,2016.0,Los Angeles Cinefest Award,Won,en
Susanna White,Broadcasting Press Guild Awards,2006.0,Broadcasting Press Guild Award,Won,en
Matheus Nachtergaele,Chicago International Film Festival,2008.0,Silver Hugo,Won,pt
Joel Edgerton,Fangoria Chainsaw Awards,2016.0,Chainsaw Award,Nominated,en
Jeff Nichols,Hamburg Film Festival,2011.0,Critics Award,Won,en
Milos Twilight,Arte Non Stop Film Festival,2016.0,Silver Obelisk,Won,en
Bruce McDonald,Genie Awards,1996.0,Genie,Nominated,en
Jossie Malis,CinEuphoria Awards,2015.0,CinEuphoria,Won,de
John Williams,Gold Derby Awards,2016.0,Gold Derby Award,Nominated,en
Robert J. Siegel,Woodstock Film Festival,2000.0,Torchlight Award,Won,en
Ken Burns,London Film Festival,2012.0,Grierson Award,Nominated,en
Lake Bell,Sundance Film Festival,2013.0,Waldo Salt Screenwriting Award,Won,en
Myles Connell,Gotham Awards,2000.0,Open Palm Award,Nominated,en
Kathy Bates,Online Film & Television Association,2006.0,OFTA Television Award,Nominated,en
Ahmad Abdalla,Palm Springs International Film Festival,2010.0,New Voices/New Visions Grand Jury Prize,Nominated,ar
Sébastien Pilote,Jutra Awards,2008.0,Jutra,Nominated,en
Lorena Muñoz,Argentinean Film Critics Association Awards,2017.0,Silver Condor,Nominated,en
Jean Poiret,"César Awards, France",1993.0,César,Nominated,fr
Ryan Barton-Grimley,McMinnville Short Film Festival,2016.0,Grand Jury Prize,Nominated,de
David Feige,Cleveland International Film Festival,2017.0,Greg Gund Memorial Standing Up Award,Nominated,en
Alan Alda,Grammy Awards,2008.0,Grammy,Nominated,en
Tom E. Brown,Ashland Independent Film Festival,2017.0,Audience Award,Won,en
Rajko Grlić,Santa Barbara International Film Festival,2017.0,Jury Award,Won,hr
Beyoncé Knowles,MTV Video Music Awards (VMA),2014.0,VMA,Nominated,en
Zoltan Spirandelli,Hamburg Film Festival,2006.0,TV Producer Award,Nominated,de
Edward Lachman,Dallas-Fort Worth Film Critics Association Awards,2015.0,DFWFCA Award,2nd place,en
Nicholas Greene,Austin Film Festival,2011.0,Short Film Award,Won,es
Philippa Lowthorpe,"TV Quick Awards, UK",2013.0,TV Quick Award,Nominated,en
John Lee Hancock,Character and Morality in Entertainment Awards,2003.0,Camie,Won,en
Mihalis Kakogiannis,Cannes Film Festival,1954.0,Grand Prize of the Festival,Nominated,en
Neill Fearnley,Daytime Emmy Awards,2014.0,Daytime Emmy,Nominated,en
Kamal Haasan,"Tamil Nadu State Film Awards, India",2008.0,Creative Award,Won,ta
Ellen Burstyn,Online Film Critics Society Awards,2001.0,OFCS Award,Nominated,en
Bruno Salomone,Monte-Carlo TV Festival,2011.0,Golden Nymph,Nominated,en
José Luis García,Valladolid International Film Festival,2004.0,Golden Spike,Nominated,es
Pieter Van Hees,Neuchâtel International Fantastic Film Festival,2009.0,Narcisse Award,Nominated,en
Hideyuki Hirayama,Yokohama Film Festival,2003.0,Festival Prize,Won,ja
Geoffrey Fletcher,Denver Film Critics Society,2010.0,DFCS Award,Nominated,en
Eddie Garcia,Gawad Urian Awards,1979.0,Gawad Urian Award,Nominated,en
Michael Nyman,Chicago Film Critics Association Awards,1998.0,CFCA Award,Nominated,en
Jon Else,Sundance Film Festival,1999.0,Filmmakers Trophy,Won,en
Dante Lam,Hong Kong Film Awards,2011.0,Hong Kong Film Award,Nominated,cn
Christian Tafdrup,Outfest,2009.0,Audience Award,Won,da
Jimmy Lifton,Santa Clarita International Film Festival,1999.0,Film Award,Won,en
Adam Del Deo,"Cinema Eye Honors Awards, US",2010.0,Cinema Eye Audience Choice Prize,Nominated,en
Kevin Costner,Western Heritage Awards,1991.0,Bronze Wrangler,Won,en
Zev Berman,WorldFest Houston,2002.0,Special Jury Award,Won,en
Borgy Torre,Star Awards for Movies,2009.0,Star Award,Nominated,en
Bret Haaland,Daytime Emmy Awards,2016.0,Daytime Emmy,Nominated,en
Robert Scheerer,Primetime Emmy Awards,1966.0,Primetime Emmy,Nominated,en
Xie Jin,Montréal World Film Festival,1997.0,Grand Prix des Amériques,Nominated,zh
Chloë Sevigny,Film Independent Spirit Awards,2000.0,Independent Spirit Award,Won,en
Jacques Audiard,"César Awards, France",2002.0,César,Won,fr
Matt Dillon,"Golden Globes, USA",2006.0,Golden Globe,Nominated,en
Sandra Bullock,Costume Designers Guild Awards,2007.0,President's Award,Won,en
Mathieu Amalric,Hawaii International Film Festival,2014.0,EuroCinema Hawai'i Award,Nominated,en
Daniele Luchetti,Munich Film Festival,2014.0,ARRI/OSRAM Award,Nominated,it
Jocelyn Moorhouse,Australian Film Critics Association Awards,2016.0,AFCA Award,Nominated,en
Anjelica Huston,"National Board of Review, USA",1985.0,NBR Award,Won,en
Belisario Franca,Encounters South African International Documentary Festival,2016.0,Audience Award,Nominated,pt
Peter Cattaneo,Banff Television Festival,2011.0,Banff Rockie Award,Nominated,en
Laura Dern,Boston Society of Film Critics Awards,2004.0,BSFC Award,Won,en
Sara Eustáquio,Los Angeles Independent Film Festival Awards,2016.0,Jury Award,Won,en
Michel Hazanavicius,Palm Springs International Film Festival,2015.0,Audience Award,Nominated,fr
Steven Zaillian,USC Scripter Award,1994.0,USC Scripter Award,Nominated,en
Sarah Arnold,Locarno International Film Festival,2014.0,Golden Pardino - Leopards of Tomorrow,Won,en
Sohrab Shahid Saless,Berlin International Film Festival,1974.0,FIPRESCI Prize,Won,en
D.C. Douglas,Dragon*Con Independent Film Festival,2015.0,Best Short,Won,en
Raj Kapoor,Filmfare Awards,1961.0,Filmfare Award,Nominated,en
P. David Ebersole,L.A. Outfest,1994.0,Audience Award,Won,en
Chris Martinez,Asian Film Awards,2012.0,Asian Film Award,Nominated,en
Denis Sanders,Locarno International Film Festival,1962.0,Silver Sail,Won,en
Cheng Kang,Golden Horse Film Festival,1973.0,Golden Horse Award,Won,en
Kevin Clash,PGA Awards,2013.0,PGA Award,Won,en
JP Siili,Venla Awards,2008.0,Venla,Nominated,fi
Brahim Tsaki,Venice Film Festival,1980.0,Pasinetti Award,Won,fr
Daniel Baldwin,"Long Beach International Film Festival, New York",2014.0,Long Beach International Film Festival Award,Nominated,en
Adam Abraham,CINE Competition,1996.0,CINE Eagle,Won,en
Marcia Tambutti Allende,Premios Fénix (Fenix Film Awards),2015.0,Premio Fénix,Nominated,es
Joachim Trier,Munich Film Festival,2015.0,ARRI/OSRAM Award,Nominated,en
Jocelyn Saab,Kerala International Film Festival,2006.0,Golden Crow Pheasant,Nominated,en
Jodie Foster,"Golden Globes, USA",2012.0,Golden Globe,Nominated,en
Christopher H.K. Lee,Los Angeles Cinefest,2015.0,Los Angeles Cinefest Award,Won,en
Pilar Miró,Berlin International Film Festival,1992.0,Golden Berlin Bear,Nominated,en
Christopher Nolan,Dallas-Fort Worth Film Critics Association Awards,2002.0,Russell Smith Award,Won,en
Hans Steinbichler,"Adolf Grimme Awards, Germany",2009.0,Adolf Grimme Award,Won,de
Atom Egoyan,Writers Guild of Canada,1998.0,WGC Award,Won,en
Torben Skjødt Jensen,Odense International Film Festival,2003.0,Special Mention,Won,da
David A. Stewart,International Online Cinema Awards (INOCA),2005.0,INOCA,Won,en
Alejandro González Iñárritu,Gay and Lesbian Entertainment Critics Association (GALECA),2015.0,Dorian Award,Nominated,en
Christophe Honoré,"César Awards, France",2009.0,César,Nominated,fr
Mike Nichols,Gold Derby Awards,2009.0,Gold Derby Award,Nominated,en
John Seale,Camerimage,2015.0,Golden Frog,Nominated,en
Jeff Chiba Stearns,CAAMFest,2017.0,Audience Award,Won,en
Michael Chapman,Primetime Emmy Awards,1975.0,Primetime Emmy,Nominated,en
Joseph Levy,Santa Barbara International Film Festival,2013.0,Audience Choice Award,Won,en
Eric Guirado,"Court-Médie, France",2004.0,Third Prize,Won,fr
Babak Jalali,Split International Festival of New Film,2016.0,Grand Prix,Nominated,en
Yuji Nakae,Berlin International Film Festival,2000.0,Netpac Award,Won,ja
Torsten C. Fischer,German Television Awards,2000.0,German Television Award,Won,de
Rakhshan Bani-Etemad,Tribeca Film Festival,2003.0,Jury Award,Nominated,fa
Matthew Sconce,Austin Revolution Film Festival,2016.0,Audience Choice,Won,en
Peter Werner,"Directors Guild of America, USA",1991.0,DGA Award,Nominated,en
Wai Ka-Fai,Hong Kong Film Critics Society Awards,2010.0,HKFCS Award,Nominated,cn
John G. Avildsen,Razzie Awards,1990.0,Razzie Award,Nominated,en
Gregg Bishop,Rondo Hatton Classic Horror Awards,2016.0,Rondo Statuette,Nominated,en
Pedro Caldas,IndieLisboa International Independent Film Festival,2010.0,Best Portuguese Feature Film,Won,pt
Jillali Ferhati,Namur International Festival of French-Speaking Film,1992.0,Golden Bayard,Won,en
Justine Triet,Berlin International Film Festival,2012.0,Golden Berlin Bear,Nominated,en
Erik Poppe,Hamptons International Film Festival,2008.0,Audience Award,Won,no
Ghita Nørby,Robert Festival,1993.0,Robert,Won,da
Michael Kahn,"Academy Awards, USA",1982.0,Oscar,Won,en
David Bruckner,SXSW Film Festival,2012.0,Audience Award,Nominated,en
Tom Schreiber,Torino Film Festival,1999.0,Prize of the City of Torino,Nominated,en
Kent Moran,BlueCat Screenplay Competition,2016.0,Best Feature Screenplay,Nominated,en
Zhang Yimou,Venice Film Festival,1997.0,Golden Lion,Nominated,zh
Sara Eustáquio,LA Shorts Awards,2017.0,Award of Merit,Won,en
Todd Louiso,New York Comedy Festival,1997.0,Best Short,Won,en
Daan Veldhuizen,Amsterdam International Documentary Film Festival,2011.0,Best Dutch Documentary,Nominated,en
Lyric R. Cabral,"Cinema Eye Honors Awards, US",2016.0,Spotlight Award,Nominated,en
Anna Mastro,Ft. Lauderdale International Film Festival,2012.0,Jury Award,Won,en
Percy Adlon,Robert Festival,1989.0,Robert,Won,de
Jose Javier Reyes,FAMAS Awards,2001.0,FAMAS Award,Nominated,en
Dustin Hoffman,Hollywood Makeup Artist and Hair Stylist Guild Awards,2002.0,Barrymore Award,Won,en
Simon Callow,BAFTA Awards,1987.0,BAFTA Film Award,Nominated,en
Lodewijk Crijns,Rembrandt Awards,2013.0,Rembrandt Award,Nominated,en
Rama Burshtein,Palm Springs International Film Festival,2013.0,FIPRESCI Prize,Won,he
Mipo O,Vesoul Asian Film Festival,2016.0,Audience Award,Won,ja
Alexandre Rockwell,Venice Film Festival,1994.0,Golden Lion,Nominated,en
Claude Gagnon,Montréal World Film Festival,1985.0,Best Canadian Film,Won,en
Judi Dench,BAFTA Awards,1990.0,BAFTA TV Award,Nominated,en
Paul Gross,Gemini Awards,1999.0,Canada's Choice Award,Won,en
Georgiy Daneliya,Thessaloniki Film Festival,1961.0,Special Mention,Won,ru
Jane Wells,News & Documentary Emmy Awards,2009.0,Emmy,Nominated,en
Pablo Hernando,Seville European Film Festival,2015.0,New Waves Award,Won,en
Victor Buhler,Cincinnati Film Festival,2013.0,CFF Award,Won,en
Berit Nesheim,Cinequest San Jose Film Festival,1997.0,Audience Favorite Choice Award,Won,no
Klaus Härö,Jussi Awards,2006.0,Jussi,Nominated,fi
Jim Jarmusch,Rondo Hatton Classic Horror Awards,2014.0,Rondo Statuette,Nominated,en
Janet Perlman,Ottawa International Animation Festival,1978.0,OIAF Award,Won,en
Edison Cájas,Valdivia International Film Festival,2013.0,Best Chilean Film,Nominated,es
Jan Sardi,Australian Film Institute,1984.0,AFI Award,Nominated,en
Melora Hardin,Online Film & Television Association,2015.0,OFTA Television Award,Nominated,en
Massimo Franciosa,Italian National Syndicate of Film Journalists,1956.0,Silver Ribbon,Won,it
Arturo Ripstein,Havana Film Festival,2000.0,FIPRESCI Prize,Won,es
Freddie Young,BAFTA Awards,1965.0,BAFTA Film Award,Nominated,en
Jordana Spiro,Fort Myers Film Festival,2013.0,Jury Prize,Won,en
Leslie Stevens,Razzie Awards,1985.0,Razzie Award,Nominated,en
Jennifer Westfeldt,US Comedy Arts Festival,2007.0,Film Discovery Jury Award,Won,en
Clodualdo del Mundo Jr.,"FAP Awards, Philippines",1983.0,FAP Award,Won,en
Emanuele Crialese,Capalbio Cinema,1994.0,Special Mention,Won,it
Toshiaki Toyoda,Pusan International Film Festival,2001.0,New Currents Award,Nominated,ja
Hape Kerkeling,Bavarian TV Awards,1991.0,Bavarian TV Award,Won,de
Rob Burnett,Primetime Emmy Awards,2007.0,Primetime Emmy,Nominated,en
Didier Flamand,Brest European Short Film Festival,1993.0,Best First Work,Won,en
Lee Isaac Chung,AFI Fest,2007.0,Grand Jury Prize,Won,en
Wolfgang Murnberger,Rotterdam International Film Festival,1991.0,FIPRESCI Prize - Special Mention,Won,de
Talmage Cooley,Dubrovnik International Film Festival,2004.0,DIFF Award,Won,en
Emir Kusturica,Golden Knight Film Festival,2017.0,Grand Prix,Won,en
Salim Ahamed,Kerala International Film Festival,2011.0,FIPRESCI Prize,Won,ml
Misha Collins,"People's Choice Awards, USA",2015.0,People's Choice Award,Won,en
Jorma Taccone,"Writers Guild of America, USA",2013.0,WGA Award (TV),Nominated,en
Jay Martel,Primetime Emmy Awards,2015.0,Primetime Emmy,Nominated,en
Philip Hoffman,Central Ohio Film Critics Association,2013.0,COFCA Award,Nominated,en
Pyotr Lutsik,Nika Awards,1999.0,Nika,Nominated,ru
Pierre Jolivet,Montréal World Film Festival,1999.0,Grand Prix des Amériques,Nominated,fr
Mike Barker,Primetime Emmy Awards,2009.0,Primetime Emmy,Nominated,en
John Huston,"Academy Awards, USA",1949.0,Oscar,Won,en
Joaquim Leitão,Sophia Awards,2014.0,Sophia,Nominated,pt
Benh Zeitlin,Georgia Film Critics Association (GFCA),2013.0,GFCA Award,Won,en
Trey Parker,"Academy Awards, USA",2000.0,Oscar,Nominated,en
Chris Marker,Leipzig DOK Festival,1963.0,Golden Dove,Won,en
Ellen Spiro,Gracie Allen Awards,2007.0,Gracie,Won,en
Jahnu Barua,Chicago International Film Festival,1995.0,Gold Hugo,Nominated,en
Michel Hazanavicius,Satellite Awards,2011.0,Satellite Award,Nominated,fr
Braden King,Sundance Film Festival,2011.0,Grand Jury Prize,Nominated,en
Peter Jackson,Awards Circuit Community Awards,2012.0,ACCA,Won,en
Michael Lantieri,"Academy Awards, USA",1990.0,Oscar,Nominated,en
Shemi Zarhin,Festróia - Tróia International Film Festival,2004.0,FIPRESCI Prize,Won,en
Jillian Schlesinger,SXSW Film Festival,2013.0,Audience Award,Won,en
Joe Odagiri,Yokohama Film Festival,2006.0,Festival Prize,Won,ja
Camilo Antolini,Argentinean Film Critics Association Awards,2002.0,Silver Condor,Won,en
Samantha Morton,Evening Standard British Film Awards,2009.0,Evening Standard British Film Award,Nominated,en
Gary Oldman,BAFTA Awards,2012.0,BAFTA Film Award,Nominated,en
Sean McAllister,DocAviv Film Festival,2016.0,Best International Film,Nominated,en
Philip Hoffman,"Academy of Science Fiction, Fantasy & Horror Films, USA",2007.0,Saturn Award,Nominated,en
Johnny Depp,Venice Film Festival,2015.0,Fondazione Mimmo Rotella Special Award,Won,en
Xu Zheng,Asian Film Awards,2013.0,Top Grossing Asian Film Award,Won,zh
Gilles Marchand,Clermont-Ferrand International Short Film Festival,1994.0,Grand Prix,Won,fr
Lynn Shelton,Film Independent Spirit Awards,2010.0,John Cassavetes Award,Won,en
Scott Foley,Teen Choice Awards,2002.0,Teen Choice Award,Nominated,en
Anna Muylaert,Valladolid International Film Festival,2016.0,Rainbow Spike,Won,pt
Musa Syeed,Minneapolis St. Paul International Film Festival,2016.0,Best MN-Made Narrative Feature,Won,en
Victor Stoloff,"Academy Awards, USA",1943.0,Oscar,Nominated,en
Simon Beaufoy,Satellite Awards,2008.0,Satellite Award,Nominated,en
Nacer Khemir,Locarno International Film Festival,1991.0,Golden Leopard,Nominated,en
Caroline Link,Chicago International Film Festival,1997.0,Gold Hugo,Nominated,de
Steven Spielberg,"Academy Awards, USA",2016.0,Oscar,Nominated,en
Vicente Aranda,Sant Jordi Awards,2011.0,Career Award,Won,es
Jim Henson,Daytime Emmy Awards,1987.0,Daytime Emmy,Won,en
Anna Muylaert,Gramado Film Festival,2002.0,Kikito Critics Prize,Won,pt
Russell Crowe,Blockbuster Entertainment Awards,2001.0,Blockbuster Entertainment Award,Nominated,en
Ulrich Thomsen,San Sebastián International Film Festival,2004.0,Silver Seashell,Won,en
William Peter Blatty,Mystfest,1980.0,Best Film,Nominated,en
Álex de la Iglesia,Fotogramas de Plata,2001.0,Fotogramas de Plata,Won,es
Leopoldo Trieste,Avellino Neorealism Film Festival,1961.0,Laceno d'Oro,Won,it
Phedon Papamichael,Camerimage,2013.0,Golden Frog,Nominated,en
Eric Saperston,Atlanta Film Festival,2001.0,Audience Award,Won,en
Vanessa Redgrave,Character and Morality in Entertainment Awards,2003.0,Camie,Won,en
Jehane Noujaim,"Directors Guild of America, USA",2014.0,DGA Award,Won,ar
Kazuyoshi Kumakiri ,Deauville Asian Film Festival,2011.0,Lotus,Nominated,ja
Tizza Covi,IndieLisboa International Independent Film Festival,2010.0,Distribution Award,Won,en
Frank Pavich,Fantastic Fest,2013.0,Fantastic Fest Jury Award,Won,en
David Winning,WorldFest Houston,2003.0,Bronze Award,Won,en
Jerry Seinfeld,Primetime Emmy Awards,1993.0,Primetime Emmy,Nominated,en
Thomas Acda,Rembrandt Awards,2008.0,Rembrandt Award,Won,en
Dan Villegas,"FAP Awards, Philippines",2016.0,FAP Award,Nominated,en
Wojciech Smarzowski,Polish Film Awards,2005.0,Eagle,Won,pl
Jobin Ballesteros,"Golden Screen Awards, Philippines",2008.0,Golden Screen Award,Won,en
Christopher H.K. Lee,"California International Shorts Festival, US",2016.0,Best Documentary Short,Won,en
